strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
495,,QQQ260727P00495000,0,20143,0,5,0,1.78125109375,0,0,0,0.01,0,0.01,0,-311398,-311398,5,1.44
500,,QQQ260727P00500000,0,3841,0,0,0,1.8125009374999999,0,0,0,0.01,0,0.03,0,-83969,-83969,0,2.07
505,,QQQ260727P00505000,0,2915,0,22,0,1.6875015625,0,0,0,0.01,0,0.01,0,-48244,-48244,22,1.46
510,,QQQ260727P00510000,0,173,0,21,0,1.625001875,0,0,0,0.01,0,0.02,0,-2762,-2762,21,1.36
515,,QQQ260727P00515000,0,5520,0,4009,0,1.5625021874999998,0,0,0,0.01,0,0.01,0,-84555,-84555,4009,1.25
520,,QQQ260727P00520000,0,2092,0,9,0,1.5312523437499999,0,0,0,0.01,0,0.02,0,-35867,-35867,9,1.37
525,QQQ260727C00525000,QQQ260727P00525000,14,32115,28,2,2.6543002392578128,1.46875265625,153.56,0,157.43,0.01,162.85,0.01,1410,-3234436,-3233026,30,10.87
530,QQQ260727C00530000,QQQ260727P00530000,0,1294,0,2,2.5312536718749996,1.4375028125,148.56,0,152.25,0.01,174.13,0.01,0,-132264,-132264,2,10.62
535,,QQQ260727P00535000,0,2,0,0,0,1.4375028125,0,0,0,0.01,0,0.01,0,-49,-49,0,1.85
540,,QQQ260727P00540000,0,5946,0,140,0,1.3125034374999998,0,0,0,0.01,0,0.01,0,-99716,-99716,140,1.15
545,,QQQ260727P00545000,0,630,0,2,0,1.2812535937499998,0,0,0,0.01,0,0.01,0,-12075,-12075,2,1.29
550,,QQQ260727P00550000,0,229,0,17,0,1.21875390625,0,0,0,0.01,0,0.01,0,-4147,-4147,17,1.16
555,QQQ260727C00555000,QQQ260727P00555000,1,2264,0,378,2.031254921875,1.1875040625,123.56,0,126.81,0.01,146.16,0.01,112,-252631,-252519,378,9.4
560,,QQQ260727P00560000,0,569,0,1,0,1.125004375,0,0,0,0.01,0,0.02,0,-11196,-11196,1,1.16
565,,QQQ260727P00565000,0,2866,0,243,0,1.0625046875000002,0,0,0,0.01,0,0.02,0,-52415,-52415,243,1.02
570,QQQ260727C00570000,QQQ260727P00570000,1,2320,0,847,1.8583991455078124,1.0312548437500002,108.56,0,112.08,0.01,135.3,0.01,137,-317175,-317038,847,10.34
575,QQQ260727C00575000,QQQ260727P00575000,9,791,7,753,1.47265888671875,0.9687503125,103.56,0,105.9,0.01,115.17,0.01,779,-68443,-67664,760,5.53
580,,QQQ260727P00580000,0,919,0,681,0,0.937500625,0,0,0,0.01,0,0.01,0,-21871,-21871,681,1.17
585,,QQQ260727P00585000,0,1101,0,1,0,0.87500125,0,0,0,0.01,0,0.01,0,-23977,-23977,1,1
