strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
495,,QQQ260730P00495000,0,828,0,15,0,1.8125009374999999,0,0,0,0.01,0,0.01,0,-14188,-14188,15,1.63
500,,QQQ260730P00500000,0,1556,0,130,0,1.75000125,0,0,0,0.01,0,0.01,0,-25900,-25900,130,1.52
505,,QQQ260730P00505000,0,145,0,128,0,1.6875015625,0,0,0,0.01,0,0.02,0,-2335,-2335,128,1.42
520,,QQQ260730P00520000,0,7182,0,2,0,1.5312523437499999,0,0,0,0.01,0,0.01,0,-119341,-119341,2,1.33
525,,QQQ260730P00525000,0,1705,0,7,0,1.5000025,0,0,0,0.01,0,0.02,0,-31794,-31794,7,1.46
530,,QQQ260730P00530000,0,1535,0,1,0,1.4375028125,0,0,0,0.01,0,0.02,0,-27468,-27468,1,1.35
535,,QQQ260730P00535000,0,1616,0,1575,0,1.3750031249999999,0,0,0,0.01,0,0.05,0,-27566,-27566,1575,1.23
545,,QQQ260730P00545000,0,364,0,423,0,1.2812535937499998,0,0,0,0.01,0,0.01,0,-6706,-6706,423,1.24
560,,QQQ260730P00560000,0,46,0,11,0,1.125004375,0,0,0,0.01,0,0.01,0,-864,-864,11,1.11
565,QQQ260730C00565000,QQQ260730P00565000,1,328,0,263,1.8330086474609373,1.09375453125,112.84,0,115.83,0.01,130.29,0.02,113,-37119,-37006,263,8.67
570,,QQQ260730P00570000,0,130,0,109,0,1.0312548437500002,0,0,0,0.01,0,0.01,0,-2659,-2659,109,1.1
575,,QQQ260730P00575000,0,28,0,17,0,0.98437515625,0,0,0,0.01,0,0.04,0,-599,-599,17,1.1
580,,QQQ260730P00580000,0,75,0,12,0,0.937500625,0,0,0,0.01,0,0.01,0,-1684,-1684,12,1.1
585,,QQQ260730P00585000,0,1522,0,150,0,0.9062509375,0,0,0,0.01,0,0.11,0,-41200,-41200,150,1.28
590,,QQQ260730P00590000,0,307,0,40,0,0.8437515624999999,0,0,0,0.01,0,0.01,0,-7642,-7642,40,1.1
595,,QQQ260730P00595000,0,426,0,110,0,0.79687703125,0,0,0,0.01,0,0.01,0,-11212,-11212,110,1.1
