strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,SPCX260807C00005000,SPCX260807P00005000,0,13,3,1,48.484377424316406,19.50000390625,119.3,0,124,0.01,106.52,0.01,0,-632,-632,4,86.44
10,,SPCX260807P00010000,0,41,0,28,0,15.000000625,0,0,0,0.01,0,0.01,0,-2623,-2623,28,50.23
15,,SPCX260807P00015000,0,5,0,1,0,12.750002031250002,0,0,0,0.01,0,0.01,0,-313,-313,1,41.75
20,SPCX260807C00020000,SPCX260807P00020000,2,3,4,2,22.257815544433594,11.000003125000001,104.3,0,108.45,0.01,89.97,0.2,144,-216,-72,6,62.58
30,,SPCX260807P00030000,0,7,0,4,0,8.500004687499999,0,0,0,0.01,0,0.05,0,-360,-360,4,22.88
45,SPCX260807C00045000,,0,0,1,0,14.410157243652343,0,79.15,0,84.3,0,66.85,0,0,0,0,1,69.28
50,SPCX260807C00050000,SPCX260807P00050000,13,641,31,7,0.000010000000000000003,5.62500296875,74.85,0,76.65,0.01,64.58,0.01,2,-89,-87,38,0.02
55,SPCX260807C00055000,SPCX260807P00055000,0,1750,1,5,11.046878095703125,5.12500359375,70.05,0,73.75,0.01,56,0.01,0,-168209,-168209,6,40.68
60,,SPCX260807P00060000,0,6379,0,168,0,4.62500421875,0,0,0,0.01,0,0.01,0,-243491,-243491,168,9.24
65,,SPCX260807P00065000,0,12711,0,2,0,4.12500484375,0,0,0,0.01,0,0.01,0,-452819,-452819,2,7.69
66,SPCX260807C00066000,SPCX260807P00066000,3,7847,26,140,0.000010000000000000003,4.000005,58.9,0,60.85,0.01,44.6,0.03,0,-194,-194,166,0
67,SPCX260807C00067000,SPCX260807P00067000,9,1158,30,14,8.84375447265625,3.93750015625,57.15,0,61.8,0.01,43.17,0.02,989,-127217,-126228,44,36.75
68,,SPCX260807P00068000,0,761,0,15,0,3.8750003125,0,0,0,0.01,0,0.01,0,-26960,-26960,15,7.19
69,SPCX260807C00069000,SPCX260807P00069000,17,1229,36,124,8.765629521484374,3.750000625,55.3,0,60,0.01,44.1,0.01,1956,-141411,-139455,160,37.69
70,SPCX260807C00070000,SPCX260807P00070000,11,9133,4,9,6.578126777343751,3.6875007812500002,54.65,0,57.75,0.01,43.1,0.01,1009,-837407,-836398,13,24.63
71,,SPCX260807P00071000,0,1827,0,8,0,3.6250009375000003,0,0,0,0.01,0,0.01,0,-63963,-63963,8,6.64
72,,SPCX260807P00072000,0,1231,0,16,0,3.50000125,0,0,0,0.01,0,0.01,0,-40608,-40608,16,6.04
73,,SPCX260807P00073000,0,1315,0,3,0,3.43750140625,0,0,0,0.01,0,0.01,0,-44233,-44233,3,6.05
74,,SPCX260807P00074000,0,1507,0,87,0,3.3750015624999996,0,0,0,0.01,0,0.01,0,-51708,-51708,87,6.06
75,SPCX260807C00075000,SPCX260807P00075000,10,7605,3,91,0.000010000000000000003,3.2500018749999997,50.1,0,52.15,0.01,51.11,0.01,0,-79,-79,94,0
76,,SPCX260807P00076000,0,1643,0,2,0,3.2500018749999997,0,0,0,0.01,0,0.01,0,-58730,-58730,2,6.08
77,SPCX260807C00077000,SPCX260807P00077000,8,1226,2,180,7.167969790039063,3.1250021875,47.3,0,51.75,0.01,31.05,0.01,1015,-155573,-154558,182,34.18
78,SPCX260807C00078000,SPCX260807P00078000,4,1128,8,3,7.136719829101564,3.06250234375,46.3,0,50.85,0.01,35.52,0.03,524,-147857,-147333,11,34.99
79,,SPCX260807P00079000,0,2823,0,1,0,3.0000025,0,0,0,0.01,0,0.01,0,-97700,-97700,1,5.43
80,SPCX260807C00080000,SPCX260807P00080000,795,15570,8,423,5.730471586914062,2.8750028125,44.95,0,48,0.01,39,0.01,90810,-1778507,-1687697,431,25.73
81,SPCX260807C00081000,SPCX260807P00081000,9,1627,2,2,0.000010000000000000003,2.8750028125,43.85,0,46.2,0.01,27.15,0.01,0,-19,-19,4,0
82,SPCX260807C00082000,SPCX260807P00082000,5,854,27,46,5.472659409179686,2.750003125,42.3,0,46,0.01,34.04,0.01,594,-101477,-100883,73,25.57
83,SPCX260807C00083000,SPCX260807P00083000,17,1966,16,99,6.660157924804688,2.68750328125,41.3,0,46.1,0.01,31.65,0.01,2533,-292974,-290441,115,36.46
