strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,SPCX260807C00005000,SPCX260807P00005000,1,7,1,2,19.26562897949219,9.812503867187502,105.3,0,110,0.05,108.12,0.05,54,-378,-324,3,82.13
10,,SPCX260807P00010000,0,41,0,28,0,7.500000625,0,0,0,0.05,0,0.01,0,-2667,-2667,28,51.07
15,,SPCX260807P00015000,0,5,0,1,0,6.2187522265625,0,0,0,0.05,0,0.01,0,-318,-318,1,41.34
20,SPCX260807C00020000,SPCX260807P00020000,0,3,0,2,7.976562529296874,5.312503359374999,88.6,0,95.1,0.05,104.2,0.2,0,-215,-215,2,49.88
30,,SPCX260807P00030000,0,8,0,9,0,4.0937548828125,0,0,0,0.05,0,0.03,0,-437,-437,9,23.39
45,SPCX260807C00045000,,0,0,1,0,4.0937548828125,0,63.6,0,69.8,0,67.45,0,0,0,0,1,38.05
50,SPCX260807C00050000,SPCX260807P00050000,6,266,0,13,3.4726575683593754,2.5468786328124997,58.6,0,64.6,0.05,66.69,0.01,413,-18311,-17898,13,21.69
55,SPCX260807C00055000,SPCX260807P00055000,0,500,2,22,4.1972703784179695,2.2656293359374997,55.5,0,59.7,0.05,60.3,0.03,0,-48300,-48300,24,32.68
60,,SPCX260807P00060000,0,4486,0,1119,0,2.000005,0,0,0,0.05,0,0.05,0,-189679,-189679,1119,8.85
65,,SPCX260807P00065000,0,7599,0,866,0,1.765626171875,0,0,0,0.05,0,0.04,0,-326107,-326107,866,7.93
66,SPCX260807C00066000,SPCX260807P00066000,0,6057,26,758,1.953125234375,1.71875140625,44.1,0,46.7,0.05,44.62,0.05,0,-334243,-334243,784,10.61
67,SPCX260807C00067000,SPCX260807P00067000,0,141,40,236,2.447269506835937,1.8125009374999999,43.7,0,45.7,0.1,44.9,0.1,0,-12839,-12839,276,20.3
68,,SPCX260807P00068000,0,372,0,142,0,1.85546947265625,0,0.05,0,0.1,0,0.06,0,-25733,-25733,142,13.44
69,SPCX260807C00069000,SPCX260807P00069000,5,681,18,282,1.9375003125,1.8046884765624998,41.5,0.05,43.4,0.1,43.13,0.07,388,-52853,-52465,300,15.2
70,SPCX260807C00070000,SPCX260807P00070000,17,3023,7,1580,1.88671931640625,1.7578137109375,40.6,0.05,42.3,0.1,41.6,0.07,1342,-238612,-237270,1587,15.06
71,,SPCX260807P00071000,0,530,0,143,0,1.7109389453125,0,0.05,0,0.1,0,0.08,0,-38284,-38284,143,12.94
72,,SPCX260807P00072000,0,160,0,377,0,1.78515732421875,0,0.1,0,0.15,0,0.1,0,-14345,-14345,377,16.75
73,,SPCX260807P00073000,0,464,0,102,0,1.734376328125,0,0.1,0,0.15,0,0.11,0,-42345,-42345,102,16.57
74,,SPCX260807P00074000,0,393,0,274,0,1.68359533203125,0,0.1,0,0.15,0,0.15,0,-36513,-36513,274,16.37
75,SPCX260807C00075000,SPCX260807P00075000,16,5634,6,1524,2.02344244140625,1.724610751953125,35.6,0.15,37.9,0.2,33.54,0.16,2045,-720198,-718153,1530,25.08
76,,SPCX260807P00076000,0,657,0,1064,0,1.673829755859375,0,0.15,0,0.2,0,0.2,0,-72756,-72756,1064,19.4
