strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
110,,NVDA260805P00110000,0,11,0,11,0,4.000005,0,0,0,0.01,0,0.01,0,-309,-309,11,5.89
120,,NVDA260805P00120000,0,427,0,27,0,3.56250109375,0,0,0,0.01,0,0.01,0,-12021,-12021,27,5.25
125,NVDA260805C00125000,NVDA260805P00125000,77,104,342,20,5.51562810546875,3.3750015624999996,94.3,0,95.15,0.01,94.72,0.01,6004,-8110,-2106,362,18.14
130,NVDA260805C00130000,NVDA260805P00130000,48,197,185,25,5.308597114257811,3.1250021875,89.35,0,90.25,0.01,90.21,0.01,3969,-16290,-12321,210,18.25
135,NVDA260805C00135000,NVDA260805P00135000,44,45,105,42,5.011722485351562,2.8750028125,84.45,0,85.2,0.01,84.7,0.02,3767,-3853,-86,147,17.67
140,NVDA260805C00140000,NVDA260805P00140000,61,53,73,1,4.824222719726562,2.68750328125,79.55,0,80.3,0.01,79.96,0.01,5722,-4972,750,74,18.44
145,NVDA260805C00145000,NVDA260805P00145000,194,73,128,7,4.466801291503906,2.50000375,74.65,0,75.15,0.01,74.91,0.02,18953,-7132,11821,135,17.81
150,NVDA260805C00150000,NVDA260805P00150000,183,697,201,145,4.152348559570314,2.3125042187499996,69.3,0,70.5,0.01,69.92,0.02,18931,-72103,-53172,346,17.5
155,NVDA260805C00155000,NVDA260805P00155000,31,1708,176,15,3.8183598291015626,2.1250046874999997,64.4,0,65.35,0.01,64.86,0.01,3377,-186088,-182711,191,16.95
160,NVDA260805C00160000,NVDA260805P00160000,17,1082,112,2,3.60156349609375,1.9375003125,59.45,0,60.45,0.01,59.88,0.01,2062,-131267,-129205,114,17.59
165,NVDA260805C00165000,NVDA260805P00165000,176,798,51,166,3.378907802734375,1.75000125,54.5,0,55.55,0.01,54.13,0.01,23966,-108663,-84697,217,18.28
167.5,,NVDA260805P00167500,0,1041,0,411,0,1.6875015625,0,0,0,0.01,0,0.01,0,-33135,-33135,411,2.81
170,NVDA260805C00170000,NVDA260805P00170000,46,6859,9,20,3.1054709863281245,1.5625021874999998,49.45,0,50.65,0.01,49.24,0.01,6941,-1034974,-1028033,29,18.43
172.5,NVDA260805C00172500,NVDA260805P00172500,19,914,54,409,3.0019556201171875,1.5000025,47.1,0,48.1,0.01,47.39,0.01,3134,-150760,-147626,463,19.43
175,NVDA260805C00175000,NVDA260805P00175000,29,1750,39,104,2.7968780078125004,1.4375028125,44.6,0,45.45,0.01,44.13,0.01,4981,-300558,-295577,143,19.03
177.5,NVDA260805C00177500,NVDA260805P00177500,34,6502,4,65,2.71094072265625,1.3437532812499997,42.2,0,43,0.01,41.53,0.01,6400,-1223930,-1217530,69,19.98
180,NVDA260805C00180000,NVDA260805P00180000,158,5211,71,18,2.4941443896484374,1.2500037499999999,39.4,0,40.6,0.01,39.17,0.01,30367,-1001543,-971176,89,18.83
182.5,NVDA260805C00182500,NVDA260805P00182500,100,5435,12,2,2.7148469628906247,1.1875040625,36.8,0,39.35,0.01,36.75,0.01,25449,-1383163,-1357714,14,25.99
185,NVDA260805C00185000,NVDA260805P00185000,275,7234,12,9,2.215824772949218,1.09375453125,34.4,0,35.6,0.01,35.17,0.01,62383,-1641008,-1578625,21,19.65
187.5,NVDA260805C00187500,NVDA260805P00187500,325,7272,22,151,2.1093797265624996,1.000005,31.9,0,33.2,0.01,32.3,0.01,81916,-1832892,-1750976,173,20.51
190,NVDA260805C00190000,NVDA260805P00190000,841,6033,15,431,1.970703271484375,0.937500625,29,0,31.1,0.01,32.05,0.01,237570,-1704235,-1466665,446,21.5
192.5,NVDA260805C00192500,NVDA260805P00192500,935,3053,240,310,1.615236298828125,0.8437515624999999,27.05,0,27.4,0.01,27.5,0.01,240568,-785512,-544944,550,16.56
195,NVDA260805C00195000,NVDA260805P00195000,1481,8013,351,258,1.431643466796875,0.7812521875,24.45,0,24.85,0.01,24.9,0.01,412270,-2230599,-1818329,609,16.12
197.5,NVDA260805C00197500,NVDA260805P00197500,932,4021,266,132,1.46875265625,0.70312796875,22.2,0,22.6,0.01,22.51,0.01,357102,-1540674,-1183572,398,21.78
200,NVDA260805C00200000,NVDA260805P00200000,3647,12158,333,892,1.359378203125,0.6250037500000001,19.6,0,20.3,0.01,19.97,0.06,1679809,-5599977,-3920168,1225,23.92
202.5,NVDA260805C00202500,NVDA260805P00202500,4095,6787,766,2102,1.2216835791015623,0.5468795312500001,17.2,0,17.7,0.01,17.8,0.03,2262420,-3749705,-1487285,2868,25.57
205,NVDA260805C00205000,NVDA260805P00205000,6199,7450,1621,9314,1.0810592822265626,0.5312546875,14.75,0.01,15.15,0.02,15.02,0.01,4479121,-5383038,-903917,10935,30.49
207.5,NVDA260805C00207500,NVDA260805P00207500,9257,16847,1741,5803,0.8959971337890623,0.48828636718750007,12,0.02,12.7,0.03,12.58,0.02,8540452,-15542941,-7002489,7544,33.42
