strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
50,NVDA260807C00050000,NVDA260807P00050000,11,5,4,2,8.814457615966797,4.875003906249999,168.1,0,172.4,0.01,157.02,0.01,680,-309,371,6,31.33
55,NVDA260807C00055000,NVDA260807P00055000,5,32,5,0,8.44141097412109,4.62500421875,163.6,0,167.15,0.01,144.16,0.04,311,-1993,-1682,5,30.12
60,NVDA260807C00060000,NVDA260807P00060000,10,266,10,3,7.464844418945313,4.2500046875,157.55,0,162.55,0.01,138.58,0.01,567,-15080,-14513,13,24.58
65,NVDA260807C00065000,NVDA260807P00065000,10,196,10,2,7.062501171875001,4.000005,152.55,0,157.6,0.01,127.81,0.04,558,-10937,-10379,12,22.85
70,NVDA260807C00070000,NVDA260807P00070000,1,625,1,100,6.656251679687501,3.750000625,147.55,0,152.6,0.01,129.01,0.01,54,-34032,-33978,101,20.97
75,NVDA260807C00075000,NVDA260807P00075000,5,868,3,10,6.2812521484375,3.56250109375,142.55,0,147.6,0.01,119.31,0.01,269,-46651,-46382,13,19.58
80,NVDA260807C00080000,NVDA260807P00080000,1,329,0,2,5.929690087890625,3.3750015624999996,137.55,0,142.6,0.01,122.25,0.02,53,-17441,-17388,2,18.26
85,NVDA260807C00085000,NVDA260807P00085000,11,305,8,100,5.570315537109375,3.1250021875,132.55,0,137.55,0.01,109.65,0.01,559,-15509,-14950,108,16.36
90,NVDA260807C00090000,NVDA260807P00090000,4,10624,1,8501,5.425784467773436,3.0000025,127.6,0,132.8,0.01,120.29,0.01,215,-570600,-570385,8502,16.75
95,NVDA260807C00095000,NVDA260807P00095000,10,8936,0,4129,4.970706911621093,2.81250296875,122.65,0,127.45,0.01,99.49,0.01,501,-447932,-447431,4129,14.44
100,NVDA260807C00100000,NVDA260807P00100000,72,506,2,203,4.720707224121093,2.6250034375,117.75,0,122.4,0.01,120.35,0.01,3580,-25157,-21577,205,13.52
105,NVDA260807C00105000,NVDA260807P00105000,20,9572,16,2459,4.482426271972655,2.50000375,112.6,0,117.6,0.01,101.56,0.02,1013,-484967,-483954,2475,13.09
110,NVDA260807C00110000,NVDA260807P00110000,20,3431,21,1,4.205082868652344,2.3125042187499996,107.6,0,112.55,0.01,97.88,0.02,982,-168408,-167426,22,11.84
115,NVDA260807C00115000,NVDA260807P00115000,13,7746,10,1,3.9648438378906246,2.1875045312499997,102.55,0,107.6,0.01,96.47,0.01,645,-384398,-383753,11,11.3
120,NVDA260807C00120000,NVDA260807P00120000,2,2808,4,2,3.7343756640625,2.0625048437499998,97.55,0,102.6,0.01,90.58,0.01,101,-141288,-141187,6,10.8
125,NVDA260807C00125000,NVDA260807P00125000,3,973,3,1,3.589844775390625,1.9375003125,92.55,0,97.8,0.01,87.94,0.02,161,-52281,-52120,4,10.99
130,NVDA260807C00130000,NVDA260807P00130000,18,2062,4,34,3.458985727539063,1.8125009374999999,88.75,0,91.85,0.01,80.52,0.01,1046,-119850,-118804,38,11.34
135,NVDA260807C00135000,NVDA260807P00135000,70,7486,62,6,3.4628919677734373,1.6875015625,83.75,0,87.6,0.01,84.32,0.01,4813,-514706,-509893,68,13.11
140,NVDA260807C00140000,NVDA260807P00140000,120,1228,13,493,2.7246125634765628,1.5625021874999998,78.8,0,80.9,0.01,80.25,0.01,5645,-57765,-52120,506,7.46
