strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
50,NVDA260807C00050000,NVDA260807P00050000,9,3,3,1,4.820316474609374,3.6250009375000003,154.65,0,157.2,0.01,156.75,0.01,467,-156,311,4,22.94
55,NVDA260807C00055000,NVDA260807P00055000,5,32,5,0,3.3750015624999996,3.3750015624999996,149.35,0,154.85,0.01,144.16,0.04,163,-1044,-881,5,11.53
60,NVDA260807C00060000,NVDA260807P00060000,10,266,10,3,3.93750015625,3.1875020312499998,144.45,0,149.85,0.01,138.58,0.01,437,-11630,-11193,13,16.31
65,NVDA260807C00065000,NVDA260807P00065000,10,196,10,2,3.6875007812500002,3.0000025,139.45,0,144.85,0.01,127.81,0.04,418,-8200,-7782,12,14.64
70,NVDA260807C00070000,NVDA260807P00070000,1,625,1,100,3.468751328125,2.81250296875,134.45,0,139.85,0.01,129.01,0.01,40,-25039,-24999,101,13.17
75,NVDA260807C00075000,NVDA260807P00075000,5,869,3,1,3.2500018749999997,2.6250034375,129.45,0,134.85,0.01,119.31,0.01,189,-32878,-32689,4,11.63
80,NVDA260807C00080000,NVDA260807P00080000,1,329,0,2,3.1796895507812497,2.50000375,124.45,0,129.9,0.01,122.25,0.02,40,-13142,-13102,2,11.87
85,NVDA260807C00085000,NVDA260807P00085000,11,305,8,100,3.2968767578125,2.3125042187499996,119.65,0,124.9,0.01,109.65,0.01,499,-13836,-13337,108,13.32
90,NVDA260807C00090000,NVDA260807P00090000,5,10624,4,8501,2.5312536718749996,2.1875045312499997,114.45,0,119.8,0.01,109.34,0.01,147,-313070,-312923,8505,7.28
95,NVDA260807C00095000,NVDA260807P00095000,10,8936,0,4129,2.722659443359375,2.0625048437499998,109.5,0,114.9,0.01,99.49,0.01,386,-345365,-344979,4129,9.68
100,NVDA260807C00100000,NVDA260807P00100000,71,360,50,203,2.86719033203125,1.9375003125,104.8,0,109.9,0.01,96.93,0.01,3409,-17283,-13874,253,12.07
105,NVDA260807C00105000,NVDA260807P00105000,5,9572,16,2459,2.566409833984375,1.9062504687500001,99.7,0,104.85,0.02,101.56,0.02,233,-445322,-445089,2475,10.89
110,NVDA260807C00110000,NVDA260807P00110000,7,3431,20,1,2.3046917382812495,1.78125109375,94.5,0,99.95,0.02,96.65,0.02,296,-145116,-144820,21,9.05
115,NVDA260807C00115000,NVDA260807P00115000,15,7745,4,1,2.2929730175781247,1.65625171875,89.65,0,94.95,0.02,91.75,0.01,717,-370406,-369689,5,9.89
