strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
110,NVDA260727C00110000,NVDA260727P00110000,6,2,27,1,5.164066044921874,3.6875007812500002,87,0,88.15,0.01,87.08,0.01,417,-139,278,28,16.11
115,NVDA260727C00115000,NVDA260727P00115000,6,2,102,0,4.886722641601562,3.43750140625,82.05,0,83.15,0.01,82.17,0.01,440,-147,293,102,15.97
120,,NVDA260727P00120000,0,2,0,1,0,3.1875020312499998,0,0,0,0.01,0,0.01,0,-76,-76,1,6.33
125,NVDA260727C00125000,NVDA260727P00125000,1,100,26,0,4.332035834960937,2.93750265625,72.2,0,73.1,0.01,72.33,0.02,82,-8208,-8126,26,15.62
130,NVDA260727C00130000,NVDA260727P00130000,1,26,19,2,5.468753164062499,2.68750328125,67.75,0,69.9,0.01,67.42,0.01,130,-3392,-3262,21,27.85
135,NVDA260727C00135000,NVDA260727P00135000,15,4,40,2,2.56250359375,2.3125042187499996,61.35,0,63.4,0.01,61.27,0.01,548,-146,402,42,4.66
140,NVDA260727C00140000,NVDA260727P00140000,17,14,55,10,4.443363820800781,2.1250046874999997,55.55,0,58.55,0.01,57.32,0.01,2368,-1950,418,65,23.95
145,NVDA260727C00145000,NVDA260727P00145000,3,25,56,0,4.15332512084961,2.031254921875,50.4,0,53.65,0.01,50.98,0.01,484,-4031,-3547,56,26.1
150,NVDA260727C00150000,NVDA260727P00150000,22,150,120,85,4.060551799316406,1.71875140625,45.55,0,49.05,0.01,47.79,0.01,4132,-28171,-24039,205,28.41
155,NVDA260727C00155000,NVDA260727P00155000,41,502,242,10,3.1718770703125,1.5312523437499999,40.45,0,43.3,0.01,41.31,0.01,7283,-89169,-81886,252,21.86
160,NVDA260727C00160000,NVDA260727P00160000,17,492,166,31,2.183598291015625,1.3437532812499997,35.85,0,39.4,0.01,36.35,0.01,2250,-65106,-62856,197,12.22
165,NVDA260727C00165000,NVDA260727P00165000,12,348,19,30,2.5097693505859375,1.15625421875,32.2,0,34.4,0.01,31.6,0.01,2904,-84212,-81308,49,23.22
167.5,NVDA260727C00167500,NVDA260727P00167500,14,141,44,125,2.1543014892578123,1.0625046875000002,29.7,0,31.35,0.01,28.8,0.02,3308,-33316,-30008,169,19.89
170,NVDA260727C00170000,NVDA260727P00170000,85,749,135,8,2.1367234082031246,0.9687503125,27.4,0,29.05,0.01,27.66,0.01,24417,-215155,-190738,143,23.35
172.5,NVDA260727C00172500,NVDA260727P00172500,9,772,133,1,1.3476595117187498,0.9062509375,23.3,0,26.7,0.01,24.46,0.04,1561,-133866,-132305,134,10.23
175,NVDA260727C00175000,NVDA260727P00175000,63,412,84,7,1.29297228515625,0.8125018749999999,21.95,0,23.15,0.01,21.14,0.01,13810,-90312,-76502,91,12.08
177.5,NVDA260727C00177500,NVDA260727P00177500,46,673,78,88,1.6689469677734377,0.7187528125,18.6,0,20.75,0.01,18.43,0.01,20130,-294516,-274386,166,27.35
180,NVDA260727C00180000,NVDA260727P00180000,107,866,71,449,1.400393623046875,0.6250037500000001,17.85,0,18.25,0.01,18.09,0.01,50944,-412316,-361372,520,25.24
