strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
500,SPY260807C00500000,SPY260807P00500000,41,3343,40,250,2.4658241479492187,1.3750031249999999,270.32,0,273.57,0.01,263.5,0.01,1366,-111343,-109977,290,4.73
505,,SPY260807P00505000,0,3068,0,2000,0,1.3437532812499997,0,0,0,0.01,0,0.01,0,-7631,-7631,2000,0.25
510,,SPY260807P00510000,0,2091,0,1010,0,1.3125034374999998,0,0,0,0.01,0,0.01,0,-5042,-5042,1010,0.23
515,SPY260807C00515000,SPY260807P00515000,3,450,1,1,2.3427775805664055,1.2812535937499998,255.32,0,258.75,0.01,257.09,0.02,105,-15782,-15677,2,4.7
520,SPY260807C00520000,SPY260807P00520000,4,381,2,2,2.295414417724609,1.2500037499999999,250.33,0,253.75,0.01,252.4,0.01,141,-13478,-13337,4,4.64
525,SPY260807C00525000,SPY260807P00525000,4,665,1,1,2.236820814208984,1.21875390625,245.33,0,248.67,0.01,246.98,0.01,140,-23328,-23188,2,4.49
530,SPY260807C00530000,SPY260807P00530000,8,466,5,1346,2.200688092041015,1.1875040625,240.33,0,243.76,0.01,211.27,0.02,288,-16764,-16476,1351,4.51
535,SPY260807C00535000,SPY260807P00535000,1,847,0,1603,2.135258568115234,1.15625421875,235.33,0,238.62,0.01,219,0.01,35,-29846,-29811,1603,4.29
540,,SPY260807P00540000,0,1877,0,1005,0,1.125004375,0,0,0,0.01,0,0.01,0,-3547,-3547,1005,0.16
545,,SPY260807P00545000,0,783,0,2065,0,1.125004375,0,0,0,0.01,0,0.01,0,-1952,-1952,2065,0.21
550,SPY260807C00550000,SPY260807P00550000,10,1441,0,1888,2.014653400878906,1.09375453125,220.34,0,223.77,0.01,203,0.01,394,-56721,-56327,1888,4.53
555,SPY260807C00555000,SPY260807P00555000,3,9268,1,136,1.9575197436523437,1.0625046875000002,215.34,0,218.68,0.01,187.29,0.01,117,-361910,-361793,137,4.36
560,SPY260807C00560000,SPY260807P00560000,11,50,11,1,1.9130863720703126,1.0312548437500002,210.34,0,213.69,0.01,185.15,0.01,435,-1979,-1544,12,4.31
565,,SPY260807P00565000,0,6811,0,52,0,1.000005,0,0,0,0.01,0,0.01,0,-13927,-13927,52,0.15
570,SPY260807C00570000,SPY260807P00570000,35,235,35,5,1.8232430712890624,0.9687503125,200.35,0,203.69,0.01,173.57,0.01,1420,-9535,-8115,40,4.19
575,SPY260807C00575000,SPY260807P00575000,3,124,2,1,1.7783214208984375,0.937500625,195.35,0,198.69,0.01,197.42,0.02,123,-5093,-4970,3,4.13
580,,SPY260807P00580000,0,659,0,45,0,0.92187578125,0,0,0,0.01,0,0.02,0,-1359,-1359,45,0.14
585,,SPY260807P00585000,0,406,0,163,0,0.9062509375,0,0,0,0.01,0,0.01,0,-964,-964,163,0.16
590,,SPY260807P00590000,0,874,0,3,0,0.87500125,0,0,0,0.01,0,0.01,0,-1942,-1942,3,0.14
595,SPY260807C00595000,SPY260807P00595000,1,2627,0,31,1.6035176074218749,0.8437515624999999,175.36,0,178.7,0.01,141.63,0.02,47,-122651,-122604,31,4.23
600,SPY260807C00600000,SPY260807P00600000,15,4788,17,6,1.5546897265624997,0.8125018749999999,170.36,0,173.65,0.01,175.74,0.01,704,-224774,-224070,23,4.11
605,SPY260807C00605000,SPY260807P00605000,12,5564,1,25,1.5256371374511715,0.79687703125,165.37,0,168.79,0.01,171.39,0.01,614,-284838,-284224,26,4.4
610,SPY260807C00610000,SPY260807P00610000,6,1435,1,100,1.48047134765625,0.7656273437500001,160.37,0,163.77,0.01,162.42,0.01,312,-74646,-74334,101,4.32
615,SPY260807C00615000,SPY260807P00615000,12,3212,1,6,1.431643466796875,0.7500025,155.37,0,158.71,0.01,133.68,0.01,653,-174760,-174107,7,4.39
620,SPY260807C00620000,SPY260807P00620000,3,297,0,99,1.3967315319824216,0.7187528125,150.37,0,153.8,0.01,134.93,0.01,170,-16861,-16691,99,4.45
