strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,,SPCX260717P00005000,0,6,0,1,0,13.25000171875,0,0,0,0.05,0,0.01,0,-378,-378,1,61.75
15,,SPCX260717P00015000,0,36,0,15,0,8.687504570312498,0,0,0,0.05,0,0.03,0,-2152,-2152,15,38.44
25,SPCX260717C00025000,SPCX260717P00025000,1,67,1,2,12.992189379882813,6.625001718750001,110.5,0,114.4,0.05,115.87,0.02,73,-4912,-4839,3,53.23
30,,SPCX260717P00030000,0,6,0,2,0,5.937502578125001,0,0,0,0.05,0,0.01,0,-284,-284,2,20.84
35,SPCX260717C00035000,SPCX260717P00035000,2,11,2,2,10.042972473144534,5.343753320312499,100.5,0,103.8,0.05,115.3,0.02,150,-828,-678,4,42.84
40,,SPCX260717P00040000,0,1,0,2,0,4.812503984374999,0,0,0,0.05,0,0.02,0,-40,-40,2,14.15
45,SPCX260717C00045000,SPCX260717P00045000,2,120,5,4,9.048832469482422,4.375004531249999,90.5,0,95.3,0.05,110.74,0.02,163,-9792,-9629,9,40.54
50,SPCX260717C00050000,SPCX260717P00050000,1,1042,8,5,7.8554689306640615,3.968750078125,85.5,0,89.4,0.05,131.91,0.03,81,-84287,-84206,13,35.4
55,SPCX260717C00055000,SPCX260717P00055000,0,637,2,1,7.094727694091798,3.6250009375000003,80.5,0,84.2,0.05,126.94,0.01,0,-52393,-52393,3,32.63
60,,SPCX260717P00060000,0,419,0,60,0,3.281251796875,0,0,0,0.05,0,0.05,0,-12460,-12460,60,7.22
65,SPCX260717C00065000,SPCX260717P00065000,0,840,0,1,6.478517526855469,2.9687525781249997,70.9,0,75.3,0.05,125.33,0.03,0,-79534,-79534,1,33.11
70,SPCX260717C00070000,SPCX260717P00070000,3,638,1,10,4.486332517089843,2.68750328125,65.5,0,67,0.05,91.03,0.03,216,-45945,-45729,11,19.12
75,SPCX260717C00075000,SPCX260717P00075000,2,744,2,1,4.886722641601562,2.43750390625,60.5,0,64,0.05,64.18,0.02,191,-70886,-70695,3,25.83
80,SPCX260717C00080000,SPCX260717P00080000,6,714,4,4,4.476566904296874,2.1875045312499997,55.5,0,59.1,0.05,76.22,0.01,615,-73146,-72531,8,25.27
85,SPCX260717C00085000,SPCX260717P00085000,2,606,2,3,4.226567216796875,1.953125234375,50.9,0,54.3,0.05,94.6,0.03,233,-70498,-70265,5,26.61
90,SPCX260717C00090000,SPCX260717P00090000,5,2000,2,3,3.7910161474609376,1.734376328125,45.6,0,49.5,0.05,48.41,0.02,638,-255124,-254486,5,26.09
95,SPCX260717C00095000,SPCX260717P00095000,4,1315,2,14,3.3046892382812496,1.5156274218749999,40.4,0,44.3,0.05,45.9,0.01,554,-182119,-181565,16,24.71
100,SPCX260717C00100000,SPCX260717P00100000,79,21443,4,34,2.587894155273437,1.3203158984374999,35.9,0,37.4,0.05,36.5,0.01,10671,-2896450,-2885779,38,19.54
105,SPCX260717C00105000,SPCX260717P00105000,18,3229,4,1,2.311527658691406,1.125004375,31,0,32.5,0.05,33.65,0.1,2982,-534973,-531991,5,21.07
110,SPCX260717C00110000,SPCX260717P00110000,22,6828,1,23,1.9897461450195313,0.937500625,26.1,0,27.4,0.05,28,0.03,4540,-1408966,-1404426,24,22.36
115,SPCX260717C00115000,SPCX260717P00115000,17,4309,1,197,1.5488303808593749,0.8789074609374999,20.6,0.05,22.3,0.1,21.37,0.05,4644,-1177143,-1172499,198,24.55
120,SPCX260717C00120000,SPCX260717P00120000,656,6836,305,578,1.376956240234375,0.7421900781249999,16.4,0.1,17.2,0.15,17.11,0.1,292621,-3049322,-2756701,883,34.99
125,SPCX260717C00125000,SPCX260717P00125000,885,8942,25,880,1.1728556982421874,0.6445348046875,11.9,0.25,12.5,0.35,11.6,0.3,686299,-6934332,-6248033,905,52.16
130,SPCX260717C00130000,SPCX260717P00130000,1770,16655,228,3577,0.9145516357421876,0.5786174951171875,7.4,0.85,7.8,0.9,7.65,0.85,2470821,-23249453,-20778632,3805,77.15
134,SPCX260717C00134000,SPCX260717P00134000,690,3529,113,1002,0.8247087841796874,0.5307664111328125,4.6,1.9,4.9,2,4.7,2,1346868,-6888547,-5541679,1115,97.93
135,SPCX260717C00135000,SPCX260717P00135000,2810,28294,1735,7385,0.7983418603515625,0.5144091528320311,4,2.3,4.2,2.35,4.18,2.3,5773274,-58131317,-52358043,9120,99.82
136,SPCX260717C00136000,SPCX260717P00136000,449,1286,344,1408,0.8249529223632811,0.49561051269531253,3.7,2.7,3.8,2.75,3.67,2.81,914752,-2619980,-1705228,1752,99.58
137,SPCX260717C00137000,SPCX260717P00137000,1015,1322,2171,4268,0.8129901513671874,0.500005,3.2,3.3,3.3,3.4,3.22,3.3,2027037,-2640141,-613104,6439,97.05
138,SPCX260717C00138000,SPCX260717P00138000,1483,2388,2502,1352,0.78711150390625,0.47949739257812496,2.7,3.7,2.75,3.9,2.7,3.9,2906968,-4680944,-1773976,3854,91.89
139,SPCX260717C00139000,SPCX260717P00139000,1448,1309,1347,1015,0.773439765625,0.4282283740234375,2.25,4.3,2.35,4.4,2.25,4.55,2720193,-2459069,261124,2362,83.55
140,SPCX260717C00140000,SPCX260717P00140000,6565,14640,4643,3321,0.7841818457031251,0.432622861328125,2,5.1,2.05,5.2,2,5.19,10953399,-24426163,-13472764,7964,75.14
141,SPCX260717C00141000,SPCX260717P00141000,1536,1372,1154,82,0.7641625146484375,0.42188078125,1.6,5.6,1.7,6,1.6,6.4,2241173,-2001881,239292,1236,64.05
142,SPCX260717C00142000,SPCX260717P00142000,2186,1707,1059,484,0.7768577001953125,0.38477177734374995,1.4,6.4,1.5,6.8,1.44,6.58,2668303,-2083620,584683,1543,52.48
145,SPCX260717C00145000,SPCX260717P00145000,7448,9459,2348,744,0.764650791015625,0.000010000000000000003,0.8,8.7,0.85,9.2,0.85,9,1133314,-1439315,-306001,3092,4.31
150,SPCX260717C00150000,SPCX260717P00150000,14454,38025,2416,1256,0.8037129003906249,0.000010000000000000003,0.35,13.4,0.4,13.9,0.35,13.7,67454,-177455,-110001,3672,0.14
152.5,SPCX260717C00152500,SPCX260717P00152500,4760,1026,610,145,0.8378922460937499,0.000010000000000000003,0.25,15.9,0.3,16.3,0.27,15.66,3803,-820,2983,755,0.02
155,SPCX260717C00155000,SPCX260717P00155000,10265,7198,735,310,0.8886729882812499,0.000010000000000000003,0.2,18.1,0.25,18.6,0.22,18.69,1921,-1347,574,1045,0.01
157.5,SPCX260717C00157500,SPCX260717P00157500,7636,1396,647,208,0.92773509765625,0.000010000000000000003,0.15,20.5,0.2,21.1,0.2,21.4,273,-50,223,855,0
160,SPCX260717C00160000,SPCX260717P00160000,15670,13230,1371,315,0.9492192578124999,0.000010000000000000003,0.1,23,0.15,23.6,0.13,23.8,69,-58,11,1686,0
162.5,SPCX260717C00162500,SPCX260717P00162500,1904,1376,287,25,1.01953615234375,0.000010000000000000003,0.1,25.5,0.15,27.1,0.15,26.5,4,-3,1,312,0
165,SPCX260717C00165000,SPCX260717P00165000,14964,6602,641,43,1.08984830078125,0.000010000000000000003,0.1,28,0.15,29.3,0.11,28.75,15,-7,8,684,0
167.5,SPCX260717C00167500,SPCX260717P00167500,3301,1280,85,15,1.0742233789062503,0.000010000000000000003,0.05,30.4,0.1,32.1,0.1,30.08,0,0,0,100,0
170,SPCX260717C00170000,SPCX260717P00170000,10445,7113,425,40,1.1367230664062502,0.000010000000000000003,0.05,33,0.1,34.3,0.05,33.55,0,0,0,465,0
172.5,SPCX260717C00172500,SPCX260717P00172500,1457,496,37,5,1.19922275390625,0.000010000000000000003,0.05,35.4,0.1,37.1,0.07,35.25,0,0,0,42,0
175,SPCX260717C00175000,SPCX260717P00175000,5871,3046,184,104,1.2578162109375,0.000010000000000000003,0.05,37.9,0.1,38.4,0.06,38.59,0,0,0,288,0
177.5,SPCX260717C00177500,SPCX260717P00177500,1815,42,20,1,1.3203158984374999,0.000010000000000000003,0.05,39.3,0.1,42.1,0.06,38.7,0,0,0,21,0
180,SPCX260717C00180000,SPCX260717P00180000,10454,4050,137,42,1.3750031249999999,0.000010000000000000003,0.05,42.9,0.1,43.4,0.06,43.78,0,0,0,179,0
182.5,SPCX260717C00182500,SPCX260717P00182500,1044,41,25,1,1.2578162109375,1.8457038964843748,0,45.5,0.05,47.5,0.05,41.73,9245,-363,8882,26,1.02
185,SPCX260717C00185000,SPCX260717P00185000,2926,1809,196,13,1.3125034374999998,0.000010000000000000003,0,47.8,0.05,48.7,0.05,48.3,0,0,0,209,0
187.5,SPCX260717C00187500,SPCX260717P00187500,6846,32,6,1,1.359378203125,0.000010000000000000003,0,50.2,0.05,52,0.05,39.95,0,0,0,7,0
190,SPCX260717C00190000,SPCX260717P00190000,16491,2203,56,22,1.40625296875,0.000010000000000000003,0,53,0.05,53.7,0.05,54,0,0,0,78,0
192.5,SPCX260717C00192500,SPCX260717P00192500,2218,7,63,1,1.453127734375,2.000005,0,53,0.05,57.4,0.05,55,7482,-24,7458,64,0.43
195,SPCX260717C00195000,SPCX260717P00195000,6240,1610,57,7,1.5000025,0.000010000000000000003,0,58,0.05,58.7,0.02,58.74,0,0,0,64,0
197.5,SPCX260717C00197500,SPCX260717P00197500,2000,15,2,3,1.5468772656249998,2.3164104589843744,0,58.1,0.05,62.6,0.03,57.9,8139,-61,8078,5,0.58
200,SPCX260717C00200000,SPCX260717P00200000,20234,10066,58,99,1.5937520312499998,0.000010000000000000003,0,62.9,0.05,63.6,0.01,63.75,0,0,0,157,0
202.5,SPCX260717C00202500,SPCX260717P00202500,998,3,2,2,1.640626796875,0.000010000000000000003,0,65.3,0.05,66.9,0.03,64.1,0,0,0,4,0
205,SPCX260717C00205000,SPCX260717P00205000,4933,1309,2,18,1.6875015625,0.000010000000000000003,0,68,0.05,68.7,0.03,66.97,0,0,0,20,0
207.5,SPCX260717C00207500,SPCX260717P00207500,729,0,1,1,1.71875140625,2.550784873046875,0,70.3,0.05,72.6,0.03,69.69,1575,0,1575,2,0.34
210,SPCX260717C00210000,SPCX260717P00210000,6427,580,9,6,1.765626171875,2.0351611621093753,0,72.5,0.05,74.7,0.04,73.25,2125,-192,1933,15,0.05
212.5,SPCX260717C00212500,SPCX260717P00212500,422,0,14,2,1.8125009374999999,2.7519562451171877,0,73.4,0.05,77.7,0.05,50.1,850,0,850,16,0.34
215,SPCX260717C00215000,SPCX260717P00215000,4580,41,7,13,1.8437507812499998,0.000010000000000000003,0,75.5,0.05,79.4,0.03,78,0,0,0,20,0
217.5,SPCX260717C00217500,SPCX260717P00217500,146,0,2,0,1.890625546875,2.5468786328124997,0,78.1,0.05,82.4,0.03,57.7,97,0,97,2,0.11
220,SPCX260717C00220000,SPCX260717P00220000,11445,1547,80,3,1.9375003125,0.000010000000000000003,0,82.8,0.05,84.6,0.02,81.95,0,0,0,83,0
222.5,SPCX260717C00222500,,429,0,25,0,1.96875015625,0,0,0,0.05,0,0.05,0,17,0,17,25,0.01
225,SPCX260717C00225000,SPCX260717P00225000,6502,510,6,1,2.0156299609375,0.000010000000000000003,0,87.8,0.05,89.5,0.05,88.15,0,0,0,7,0
227.5,SPCX260717C00227500,,175,0,23,0,2.0468798828125,0,0,0,0.05,0,0.05,0,5,0,5,23,0
230,SPCX260717C00230000,SPCX260717P00230000,8411,57,32,3,2.0781298046874994,0.000010000000000000003,0,92.1,0.05,94.6,0.05,89,0,0,0,35,0
232.5,SPCX260717C00232500,,1143,0,1,0,2.1250046874999997,0,0,0,0.05,0,0.05,0,22,0,22,1,0
235,SPCX260717C00235000,SPCX260717P00235000,11932,25,18,2,2.156254609375,2.4726600683593754,0,97.5,0.05,99.7,0.01,95.7,689,-1,688,20,0.01
237.5,SPCX260717C00237500,,719,0,22,0,2.1875045312499997,0,0,0,0.05,0,0.05,0,9,0,9,22,0
240,SPCX260717C00240000,SPCX260717P00240000,5339,35,6,39,2.2343794140624995,0.000010000000000000003,0,102,0.05,104.6,0.03,97.12,0,0,0,45,0
242.5,SPCX260717C00242500,,430,0,37,0,2.2656293359374997,0,0,0,0.05,0,0.05,0,4,0,4,37,0
245,SPCX260717C00245000,SPCX260717P00245000,2770,69,33,47,2.2968792578125,2.88281529296875,0,105.4,0.05,109.8,0.02,103.27,194,-5,189,80,0.01
247.5,SPCX260717C00247500,,279,0,6,0,2.3437541406249993,0,0,0,0.05,0,0.05,0,2,0,2,6,0
250,SPCX260717C00250000,SPCX260717P00250000,12961,3,97,96,2.3750040624999995,3.400392124023437,0,112.3,0.05,115.1,0.02,111.55,2383,-1,2382,193,0.04
252.5,SPCX260717C00252500,,1334,0,1,0,2.4062539843749997,0,0,0,0.05,0,0.05,0,6,0,6,1,0
255,SPCX260717C00255000,SPCX260717P00255000,1255,7,4,2,2.43750390625,3.3671890820312496,0,117.5,0.05,120,0.01,117.1,124,-1,123,6,0.02
257.5,SPCX260717C00257500,,546,0,20,0,2.468753828125,0,0,0,0.05,0,0.04,0,2,0,2,20,0
260,SPCX260717C00260000,SPCX260717P00260000,3406,119,12,94,2.50000375,2.85156537109375,0,120.5,0.05,124.7,0.05,118.22,35,-1,34,106,0
265,SPCX260717C00265000,SPCX260717P00265000,2592,9,4,47,2.56250359375,3.1992207519531246,0,125.5,0.05,129.8,0.05,123.44,51,0,51,51,0
270,SPCX260717C00270000,SPCX260717P00270000,2971,0,1,1,2.6250034375,3.7343756640625,0,130.5,0.05,135.1,0.03,118.24,168,0,168,2,0.01
275,SPCX260717C00275000,SPCX260717P00275000,2529,2,291,4,2.68750328125,3.535157412109375,0,136.9,0.05,139.9,0.03,123.73,49,0,49,295,0
280,SPCX260717C00280000,SPCX260717P00280000,1671,1,1,1,2.750003125,4.3662154797363275,0,140.5,0.05,145.6,0.01,134,170,0,170,2,0.03
285,SPCX260717C00285000,SPCX260717P00285000,1463,0,2,2,2.81250296875,3.966796958007812,0,146.6,0.05,150.1,0.05,125,36,0,36,4,0.01
290,SPCX260717C00290000,SPCX260717P00290000,1290,0,2,1,2.8750028125,4.041020573730468,0,150.4,0.05,155.1,0.03,119.23,24,0,24,3,0
295,SPCX260717C00295000,SPCX260717P00295000,1911,0,12,2,2.9218776953125003,5.506839053955078,0,155.4,0.05,162.1,0.03,92.2,485,0,485,14,0.08
300,SPCX260717C00300000,SPCX260717P00300000,14513,443,8,863,2.9843775390625,0.000010000000000000003,0,161.8,0.05,164.6,0.02,161.6,0,0,0,871,0
305,SPCX260717C00305000,SPCX260717P00305000,6583,130,8,1,3.031252421875,3.43750140625,0,165.4,0.05,169.7,0.03,137.6,3,0,3,9,0
310,SPCX260717C00310000,SPCX260717P00310000,1243,0,2,16,3.0937522656249996,5.752932496337891,0,170.4,0.05,177.1,0.03,107.01,162,0,162,18,0.04
315,SPCX260717C00315000,,2516,0,10,0,3.1406271484375,0,0,0,0.05,0,0.05,0,0,0,0,10,0
320,SPCX260717C00320000,SPCX260717P00320000,3193,0,1,1,3.1875020312499998,5.909182301025391,0,180.4,0.05,187.1,0.05,160.1,260,0,260,2,0.03
325,SPCX260717C00325000,SPCX260717P00325000,4608,1,1,1,3.2500018749999997,5.933596333007813,0,185.4,0.05,192,0.03,164.43,279,0,279,2,0.02
330,SPCX260717C00330000,SPCX260717P00330000,4479,3,27,1,3.281251796875,0.000010000000000000003,0,190.4,0.05,194.5,0.03,172,0,0,0,28,0
335,SPCX260717C00335000,,659,0,4,0,3.3437516406249994,0,0,0,0.05,0,0.07,0,0,0,0,4,0
340,SPCX260717C00340000,,2889,0,4,0,3.3750015624999996,0,0,0,0.05,0,0.03,0,0,0,0,4,0
345,SPCX260717C00345000,,934,0,1,0,3.43750140625,0,0,0,0.05,0,0.05,0,0,0,0,1,0
350,SPCX260717C00350000,SPCX260717P00350000,4028,0,11,1,3.468751328125,6.339845825195313,0,210.4,0.05,217.1,0.05,178.95,80,0,80,12,0.01
355,SPCX260717C00355000,,386,0,2,0,3.5312511718749997,0,0,0,0.05,0,0.01,0,0,0,0,2,0
360,SPCX260717C00360000,SPCX260717P00360000,827,0,4,3,3.56250109375,6.52539246826172,0,220.4,0.05,227.2,0.01,180.58,11,0,11,7,0.01
365,SPCX260717C00365000,,1115,0,2,0,3.6250009375000003,0,0,0,0.05,0,0.05,0,0,0,0,2,0
370,SPCX260717C00370000,,799,0,1,0,3.6562508593750005,0,0,0,0.05,0,0.1,0,0,0,0,1,0
375,SPCX260717C00375000,SPCX260717P00375000,1091,0,1,10,3.6875007812500002,6.717775040283204,0,235.4,0.05,242.2,0.03,231.5,7,0,7,11,0
380,SPCX260717C00380000,SPCX260717P00380000,10378,60,40,1,3.750000625,5.283206520996093,0,240.4,0.05,245.2,0.05,240.2,1,0,1,41,0
385,SPCX260717C00385000,,572,0,26,0,4.179692275390625,0,0,0,0.15,0,0.1,0,0,0,0,26,0
390,SPCX260717C00390000,,248,0,10,0,3.81250046875,0,0,0,0.05,0,0.08,0,0,0,0,10,0
395,SPCX260717C00395000,,482,0,2,0,3.8750003125,0,0,0,0.05,0,0.07,0,0,0,0,2,0
400,SPCX260717C00400000,,1601,0,1,0,3.9062502343750003,0,0,0,0.05,0,0.03,0,0,0,0,1,0
405,SPCX260717C00405000,SPCX260717P00405000,583,0,8,0,3.93750015625,7.07519646850586,0,265.4,0.05,272.2,0.1,210.9,1,0,1,8,0
410,SPCX260717C00410000,SPCX260717P00410000,391,0,2,0,3.968750078125,7.021485598144532,0,270.4,0.05,277,0.05,220.7,0,0,0,2,0
415,SPCX260717C00415000,SPCX260717P00415000,1062,0,1,0,4.0312549609375,7.132813583984376,0,275.4,0.05,282.1,0.03,225.7,1,0,1,1,0
420,SPCX260717C00420000,SPCX260717P00420000,192,0,10,0,4.062504921875,6.9550794311523445,0,280.4,0.05,286.7,0.04,225.8,0,0,0,10,0
