strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
450,SPY260710C00450000,SPY260710P00450000,5,2169,5,224,0.000010000000000000003,1.3750031249999999,296.08,0,298.76,0.01,285.63,0.01,0,0,0,229,0
455,,SPY260710P00455000,0,1291,0,400,0,1.3750031249999999,0,0,0,0.01,0,0.01,0,-7308,-7308,400,0.71
460,,SPY260710P00460000,0,574,0,1,0,1.3437532812499997,0,0,0,0.01,0,0.01,0,-3138,-3138,1,0.67
465,,SPY260710P00465000,0,526,0,242,0,1.3125034374999998,0,0,0,0.01,0,0.02,0,-2769,-2769,242,0.63
470,,SPY260710P00470000,0,361,0,5,0,1.2812535937499998,0,0,0,0.01,0,0.02,0,-1825,-1825,5,0.59
475,,SPY260710P00475000,0,1060,0,352,0,1.2500037499999999,0,0,0,0.01,0,0.01,0,-5130,-5130,352,0.55
480,SPY260710C00480000,SPY260710P00480000,0,1555,0,55,1.4765651171875,1.21875390625,266.1,0,268.87,0.01,269.25,0.02,0,-16985,-16985,55,1.33
485,,SPY260710P00485000,0,2575,0,1395,0,1.1875040625,0,0,0,0.01,0,0.01,0,-11305,-11305,1395,0.47
490,,SPY260710P00490000,0,4485,0,1395,0,1.15625421875,0,0,0,0.01,0,0.01,0,-18644,-18644,1395,0.44
495,SPY260710C00495000,SPY260710P00495000,0,1838,0,1095,0.000010000000000000003,1.15625421875,251.11,0,253.79,0.01,230.27,0.01,0,0,0,1095,0
500,SPY260710C00500000,SPY260710P00500000,1,362,0,25,1.6845718896484376,1.125004375,246.11,0,249.22,0.01,228.88,0.01,26,-9453,-9427,25,3.33
505,,SPY260710P00505000,0,242,0,1,0,1.09375453125,0,0,0,0.01,0,0.01,0,-1112,-1112,1,0.46
510,,SPY260710P00510000,0,147,0,49,0,1.0625046875000002,0,0,0,0.01,0,0.01,0,-636,-636,49,0.42
515,,SPY260710P00515000,0,200,0,57,0,1.0312548437500002,0,0,0,0.01,0,0.01,0,-809,-809,57,0.38
520,SPY260710C00520000,SPY260710P00520000,2,518,2,395,1.5566428417968747,1.000005,226.19,0,229.26,0.01,227.79,0.01,53,-13825,-13772,397,3.09
525,SPY260710C00525000,SPY260710P00525000,2,1648,2,1395,1.3535188574218748,0.98437515625,221.1,0,223.99,0.01,223,0.01,35,-29138,-29103,1397,1.87
530,SPY260710C00530000,SPY260710P00530000,2,1302,2,995,1.3378939355468746,0.9687503125,216.06,0,219.01,0.01,218.1,0.01,39,-25074,-25035,997,2.01
535,SPY260710C00535000,SPY260710P00535000,0,697,0,6,1.3339877050781246,0.937500625,210.91,0,214.05,0.01,202.56,0.01,0,-14475,-14475,6,2.14
540,,SPY260710P00540000,0,16356,0,5,0,0.9062509375,0,0,0,0.01,0,0.01,0,-62733,-62733,5,0.32
545,,SPY260710P00545000,0,766,0,1,0,0.8906260937499999,0,0,0,0.01,0,0.02,0,-3233,-3233,1,0.34
550,,SPY260710P00550000,0,69,0,5,0,0.87500125,0,0,0,0.01,0,0.01,0,-321,-321,5,0.37
555,SPY260710C00555000,SPY260710P00555000,0,78,1,25,1.307620649414062,0.8437515624999999,191.14,0,194.26,0.01,196.07,0.01,0,-2363,-2363,26,2.95
560,SPY260710C00560000,SPY260710P00560000,0,7138,0,7018,1.2841832666015622,0.8125018749999999,186.15,0,189.29,0.01,181.3,0.02,0,-222452,-222452,7018,2.96
565,SPY260710C00565000,SPY260710P00565000,6,82,0,70,1.2382850585937497,0.79687703125,181.15,0,184.26,0.01,181.49,0.02,189,-2579,-2390,70,2.9
570,,SPY260710P00570000,0,872,0,12,0,0.7812521875,0,0,0,0.01,0,0.02,0,-4188,-4188,12,0.34
575,SPY260710C00575000,SPY260710P00575000,1,5561,1,2,1.1884806201171876,0.7500025,171.16,0,174.31,0.01,170.86,0.01,35,-193217,-193182,3,3.05
580,,SPY260710P00580000,0,5647,0,12,0,0.7187528125,0,0,0,0.01,0,0.01,0,-21808,-21808,12,0.25
585,,SPY260710P00585000,0,2911,0,101,0,0.70312796875,0,0,0,0.01,0,0.01,0,-12650,-12650,101,0.28
590,SPY260710C00590000,SPY260710P00590000,1,1382,4,157,1.0556687841796877,0.6875031250000001,156.17,0,159.22,0.01,144.33,0.01,35,-47689,-47654,161,2.73
595,SPY260710C00595000,SPY260710P00595000,25,2675,50,1280,0.8320329296874999,0.6562534375000001,151.17,0,153.89,0.01,140.09,0.01,360,-38474,-38114,1330,0.97
600,SPY260710C00600000,SPY260710P00600000,59,1766,1,29,0.000010000000000000003,0.6250037500000001,146.17,0,148.61,0.01,146.89,0.01,0,0,0,30,0
605,SPY260710C00605000,SPY260710P00605000,1,459,1,11,0.8789074609374999,0.6093789062500001,140.96,0,144.03,0.01,143.99,0.01,26,-11828,-11802,12,1.74
610,SPY260710C00610000,SPY260710P00610000,7,1579,1,94,0.8535170898437501,0.5937540625000001,136.18,0,139.04,0.01,132.95,0.01,197,-44423,-44226,95,1.85
615,SPY260710C00615000,SPY260710P00615000,1,1255,1,22,0.928711650390625,0.5625043750000001,131.18,0,134.34,0.01,128,0.01,45,-56376,-56331,23,3.04
620,SPY260710C00620000,SPY260710P00620000,4,8446,1,8041,0.8852550537109375,0.5468795312500001,126.19,0,129.3,0.01,128.73,0.01,184,-388616,-388432,8042,2.99
625,SPY260710C00625000,SPY260710P00625000,1,1595,0,1,0.860352958984375,0.5312546875,121.2,0,124.33,0.01,121.56,0.01,51,-81456,-81405,1,3.22
630,SPY260710C00630000,SPY260710P00630000,7,1033,1,30,0.8354508642578123,0.5468795312500001,116.31,0.01,119.36,0.02,118.76,0.01,453,-66793,-66340,31,4.05
635,SPY260710C00635000,SPY260710P00635000,8,1333,1,26,0.7905294384765625,0.5273484765625001,111.2,0.01,114.31,0.02,112.58,0.01,526,-87679,-87153,27,3.93
