strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
450,SPY260710C00450000,SPY260710P00450000,5,2307,5,138,1.7939463427734375,1.2500037499999999,299.44,0,302.84,0.01,285.63,0.01,133,-61303,-61170,143,4.23
455,,SPY260710P00455000,0,1291,0,400,0,1.21875390625,0,0,0,0.01,0,0.01,0,-8592,-8592,400,0.85
460,,SPY260710P00460000,0,575,0,1,0,1.1875040625,0,0,0,0.01,0,0.01,0,-3604,-3604,1,0.78
465,,SPY260710P00465000,0,526,0,242,0,1.1875040625,0,0,0,0.01,0,0.02,0,-3890,-3890,242,0.92
470,,SPY260710P00470000,0,361,0,5,0,1.15625421875,0,0,0,0.01,0,0.02,0,-2518,-2518,5,0.84
475,,SPY260710P00475000,0,1060,0,352,0,1.125004375,0,0,0,0.01,0,0.01,0,-6938,-6938,352,0.77
480,SPY260710C00480000,SPY260710P00480000,0,1555,0,55,1.5703146484375,1.09375453125,269.38,0,272.85,0.01,269.25,0.02,0,-39285,-39285,55,3.52
485,,SPY260710P00485000,0,2575,0,2,0,1.0625046875000002,0,0,0,0.01,0,0.01,0,-14597,-14597,2,0.63
490,,SPY260710P00490000,0,4485,0,200,0,1.0625046875000002,0,0,0,0.01,0,0.01,0,-30707,-30707,200,0.76
495,SPY260710C00495000,SPY260710P00495000,0,1838,0,34,1.51172119140625,1.0312548437500002,254.5,0,257.86,0.01,230.27,0.02,0,-52133,-52133,34,3.78
500,SPY260710C00500000,SPY260710P00500000,1,362,0,25,1.478518232421875,1.000005,249.5,0,252.86,0.01,228.88,0.01,28,-10131,-10103,25,3.63
505,,SPY260710P00505000,0,242,0,1,0,0.9687503125,0,0,0,0.01,0,0.01,0,-1301,-1301,1,0.55
510,,SPY260710P00510000,0,147,0,49,0,0.9687503125,0,0,0,0.01,0,0.01,0,-975,-975,49,0.67
515,,SPY260710P00515000,0,200,0,57,0,0.937500625,0,0,0,0.01,0,0.01,0,-1216,-1216,57,0.6
520,SPY260710C00520000,SPY260710P00520000,2,518,2,15,1.2753942480468747,0.9062509375,229.54,0,232.57,0.01,227.79,0.01,47,-12096,-12049,17,2.67
525,SPY260710C00525000,SPY260710P00525000,2,1648,2,20,1.3183627832031248,0.8906260937499999,224.49,0,227.87,0.01,223,0.01,59,-48347,-48288,22,3.39
530,SPY260710C00530000,SPY260710P00530000,2,1302,2,126,1.185550947265625,0.87500125,219.45,0,222.58,0.01,218.1,0.01,45,-29298,-29253,128,2.43
535,SPY260710C00535000,SPY260710P00535000,0,697,0,6,1.2744176904296873,0.8437515624999999,214.53,0,217.91,0.01,202.56,0.01,0,-21805,-21805,6,3.47
540,,SPY260710P00540000,0,16356,0,5,0,0.8125018749999999,0,0,0,0.01,0,0.01,0,-82633,-82633,5,0.43
545,,SPY260710P00545000,0,766,0,1,0,0.8125018749999999,0,0,0,0.01,0,0.02,0,-4996,-4996,1,0.55
550,,SPY260710P00550000,0,69,0,5,0,0.7812521875,0,0,0,0.01,0,0.01,0,-401,-401,5,0.48
555,SPY260710C00555000,SPY260710P00555000,0,78,1,25,1.056645341796875,0.7500025,194.47,0,197.6,0.01,196.07,0.01,0,-1838,-1838,26,2.23
560,SPY260710C00560000,SPY260710P00560000,0,7138,0,7018,1.1245160961914062,0.73437765625,189.53,0,192.93,0.01,181.3,0.02,0,-241900,-241900,7018,3.3
565,SPY260710C00565000,SPY260710P00565000,6,82,0,70,1.017583037109375,0.7187528125,184.52,0,187.61,0.01,181.49,0.02,162,-2212,-2050,70,2.45
570,,SPY260710P00570000,0,872,0,12,0,0.6875031250000001,0,0,0,0.01,0,0.02,0,-4482,-4482,12,0.37
575,SPY260710C00575000,SPY260710P00575000,1,5561,1,2,1.0307665649414064,0.6718782812500002,174.53,0,177.91,0.01,170.86,0.01,36,-197530,-197494,3,3.17
580,,SPY260710P00580000,0,5805,0,158,0,0.6562534375000001,0,0,0,0.01,0,0.01,0,-35060,-35060,158,0.41
585,,SPY260710P00585000,0,2896,0,92,0,0.6250037500000001,0,0,0,0.01,0,0.01,0,-14836,-14836,92,0.34
590,SPY260710C00590000,SPY260710P00590000,1,1437,4,156,0.9497075341796875,0.6093789062500001,159.54,0,162.94,0.01,144.33,0.01,39,-56160,-56121,160,3.19
595,SPY260710C00595000,SPY260710P00595000,25,1808,50,1279,0.9467778759765625,0.5937540625000001,154.59,0,158.06,0.01,140.09,0.01,1129,-81640,-80511,1329,3.64
600,SPY260710C00600000,SPY260710P00600000,59,1793,3,15,0.88476677734375,0.6250037500000001,149.51,0.01,152.93,0.02,146.11,0.01,2949,-89619,-86670,18,3.95
605,SPY260710C00605000,SPY260710P00605000,1,449,1,10,0.8686536572265625,0.6015664843750002,144.58,0.01,147.94,0.02,143.99,0.01,54,-24130,-24076,11,4.14
610,SPY260710C00610000,SPY260710P00610000,7,1650,1,77,0.8413101806640625,0.585941640625,139.59,0.01,142.94,0.02,132.95,0.01,401,-94417,-94016,78,4.27
615,SPY260710C00615000,SPY260710P00615000,1,1266,1,27,0.8051777294921875,0.5625043750000001,134.52,0.01,137.96,0.02,128,0.02,57,-72550,-72493,28,4.1
620,SPY260710C00620000,SPY260710P00620000,4,459,1,21,0.7836935693359376,0.5390671093750001,129.58,0.01,132.95,0.02,128.73,0.02,243,-27916,-27673,22,4.21
625,SPY260710C00625000,SPY260710P00625000,1,1595,0,134,0.7631859619140625,0.5195360546875,124.58,0.01,128.01,0.02,121.56,0.03,66,-105342,-105276,134,4.43
630,SPY260710C00630000,SPY260710P00630000,7,795,1,2,0.6552768847656252,0.500005,119.58,0.01,122.51,0.02,118.76,0.01,335,-38069,-37734,3,2.9
635,SPY260710C00635000,SPY260710P00635000,8,1337,1,20,0.6972686523437501,0.49219257812500006,114.54,0.01,117.98,0.02,112.58,0.02,596,-99633,-99037,21,4.64
640,SPY260710C00640000,SPY260710P00640000,21,2253,1,35,0.629886513671875,0.4687553125,109.59,0.01,112.65,0.02,107.98,0.02,1353,-145199,-143846,36,3.71
645,SPY260710C00645000,SPY260710P00645000,1,646,1,117,0.5507857421875001,0.44922425781249997,104.55,0.01,107.42,0.02,100.66,0.05,51,-32838,-32787,118,2.66
650,SPY260710C00650000,SPY260710P00650000,32,3971,21,35,0.5820354296875,0.42578699218750005,99.6,0.01,102.68,0.02,101.12,0.01,2373,-294467,-292094,56,3.91
651,,SPY260710P00651000,0,589,0,224,0,0.42188078125,0,0.01,0,0.02,0,0.06,0,-14336,-14336,224,1.07
652,SPY260710C00652000,SPY260710P00652000,1,1241,1,875,0.6149940844726562,0.41797457031249996,97.6,0.01,101.04,0.02,85.12,0.06,95,-118447,-118352,876,5.16
653,,SPY260710P00653000,0,2102,0,5,0,0.414068359375,0,0.01,0,0.02,0,0.06,0,-52861,-52861,5,1.09
654,SPY260710C00654000,SPY260710P00654000,1,1887,0,28,0.6118202880859377,0.4101621484375,95.61,0.01,99.11,0.02,80.22,0.06,102,-192764,-192662,28,5.46
655,SPY260710C00655000,SPY260710P00655000,13,1729,2,3,0.5969278588867188,0.4062559375,94.57,0.01,98.06,0.02,92.04,0.01,1289,-171503,-170214,5,5.21
656,,SPY260710P00656000,0,151,0,9,0,0.4023497265625,0,0.01,0,0.02,0,0.06,0,-3995,-3995,9,1.11
657,,SPY260710P00657000,0,1035,0,212,0,0.398443515625,0,0.01,0,0.02,0,0.07,0,-27858,-27858,212,1.12
658,,SPY260710P00658000,0,953,0,99,0,0.39453730468750003,0,0.01,0,0.02,0,0.01,0,-26106,-26106,99,1.13
659,SPY260710C00659000,SPY260710P00659000,1,235,1,86,0.5991251025390626,0.4062559375,90.78,0.02,94.12,0.03,91.16,0.02,128,-29965,-29837,87,6.71
660,SPY260710C00660000,SPY260710P00660000,15,2255,1,10,0.5297898583984376,0.4023497265625,89.61,0.02,92.68,0.03,87.98,0.02,1420,-213544,-212124,11,4.62
661,SPY260710C00661000,SPY260710P00661000,2,301,1,101,0.5273484765625001,0.39649041015625003,88.63,0.02,91.68,0.03,87.68,0.07,194,-29138,-28944,102,4.68
662,SPY260710C00662000,SPY260710P00662000,4,36,20,2,0.5112353564453125,0.39258419921875,87.56,0.02,90.67,0.03,87.84,0.12,370,-3333,-2963,22,4.38
663,SPY260710C00663000,SPY260710P00663000,152,419,20,2,0.5136767382812499,0.38867798828125,86.79,0.02,89.5,0.03,86.93,0.16,14971,-41268,-26297,22,4.65
664,SPY260710C00664000,SPY260710P00664000,7,30,7,1,0.5468795312500001,0.38281867187499996,85.57,0.02,89.07,0.03,84.89,0.06,853,-3658,-2805,8,5.93
665,SPY260710C00665000,SPY260710P00665000,52,601,1,33,0.5356491748046875,0.3789124609375,84.57,0.02,88.01,0.03,83.08,0.02,6270,-72469,-66199,34,5.77
666,,SPY260710P00666000,0,288,0,2,0,0.37500625,0,0.02,0,0.03,0,0.02,0,-11650,-11650,2,1.59
667,SPY260710C00667000,SPY260710P00667000,2,711,3,22,0.5307664111328125,0.3711000390625,82.57,0.02,86.08,0.03,83.04,0.03,258,-91783,-91525,25,6.09
668,SPY260710C00668000,SPY260710P00668000,2,963,2,1,0.5393112475585939,0.367193828125,81.79,0.02,85.02,0.03,66.44,0.02,282,-135898,-135616,3,6.7
669,SPY260710C00669000,SPY260710P00669000,1,229,0,94,0.6804231176757813,0.3632876171875,80.72,0.02,83.7,0.03,70.11,0.08,250,-57265,-57015,94,13.66
670,SPY260710C00670000,SPY260710P00670000,1017,4090,1001,529,0.6684603466796877,0.35938140625,79.57,0.02,82.64,0.03,76.44,0.02,255140,-1026081,-770941,1530,13.5
671,SPY260710C00671000,SPY260710P00671000,53,220,1,7,0.6667513793945314,0.35352208984374994,78.62,0.02,81.7,0.03,76.07,0.1,13668,-56734,-43066,8,13.77
672,,SPY260710P00672000,0,158,0,59,0,0.34961587890624996,0,0.02,0,0.03,0,0.09,0,-7041,-7041,59,1.63
673,SPY260710C00673000,SPY260710P00673000,6,756,2,87,0.678836219482422,0.34570966796874997,76.57,0.02,80.02,0.03,76.07,0.09,1726,-217536,-215810,89,15.43
674,SPY260710C00674000,SPY260710P00674000,7,386,5,138,0.6748079394531252,0.34180345703125,75.58,0.02,79.06,0.03,76.06,0.09,2069,-114103,-112034,143,15.73
675,SPY260710C00675000,SPY260710P00675000,35,7213,7,16,0.6655306884765627,0.33789724609375,74.65,0.02,78.03,0.03,75.17,0.04,10484,-2160568,-2150084,23,15.73
676,SPY260710C00676000,SPY260710P00676000,3,420,2,132,0.6660189648437502,0.3320379296875,73.62,0.02,77.13,0.03,58.69,0.06,930,-130206,-129276,134,16.2
677,SPY260710C00677000,SPY260710P00677000,71,384,0,28,0.6254920263671876,0.32813171874999997,72.58,0.02,75.7,0.03,66.76,0.06,20418,-110430,-90012,28,14.35
678,SPY260710C00678000,SPY260710P00678000,5,365,4,74,0.6186561572265626,0.3242255078124999,71.65,0.02,74.7,0.03,79.33,0.03,1467,-107114,-105647,78,14.48
679,SPY260710C00679000,SPY260710P00679000,3,424,1,5,0.6379430737304688,0.33008482421874996,70.81,0.03,74.04,0.04,70.93,0.1,995,-140678,-139683,6,16.81
680,SPY260710C00680000,SPY260710P00680000,1650,8697,2,30,0.5022022436523439,0.32617861328125,69.77,0.03,71.64,0.04,70.72,0.03,356563,-1879409,-1522846,32,9.37
681,SPY260710C00681000,SPY260710P00681000,4,777,1,1,0.6311072045898438,0.32227240234374993,68.63,0.03,72.14,0.04,61.19,0.1,1411,-274003,-272592,2,17.6
682,SPY260710C00682000,SPY260710P00682000,8,576,1,14,0.6246375427246094,0.31641308593749995,67.64,0.03,71.15,0.04,62.93,0.11,2872,-206789,-203917,15,17.68
683,SPY260710C00683000,SPY260710P00683000,28,313,6,22,0.6096230444335939,0.31250687499999996,66.64,0.03,70.04,0.04,61.98,0.03,10057,-112428,-102371,28,17.34
684,SPY260710C00684000,SPY260710P00684000,4,423,3,4,0.6032754516601564,0.3086006640625,65.59,0.03,69.05,0.04,67.12,0.11,1472,-155628,-154156,7,17.56
685,SPY260710C00685000,SPY260710P00685000,119,3072,3,41,0.47070841796875,0.304694453125,64.82,0.03,66.63,0.04,64.17,0.04,28405,-733289,-704884,44,9.69
686,SPY260710C00686000,SPY260710P00686000,76,343,1,173,0.5891154370117189,0.299811689453125,63.67,0.03,67.05,0.04,67.49,0.07,29173,-131662,-102489,174,17.86
687,SPY260710C00687000,SPY260710P00687000,131,431,2,781,0.4572808178710938,0.29492892578124996,62.8,0.03,64.62,0.04,62.78,0.04,32306,-106289,-73983,783,9.71
688,SPY260710C00688000,SPY260710P00688000,87,391,0,1137,0.5789837023925781,0.2910227148437499,61.6,0.03,65.11,0.04,47.77,0.04,35283,-158573,-123290,1137,18.47
689,SPY260710C00689000,SPY260710P00689000,17,740,1,701,0.5697064514160157,0.28711650390624993,60.65,0.03,64.08,0.04,53,0.04,7019,-305523,-298504,702,18.52
690,SPY260710C00690000,SPY260710P00690000,101,6481,40,779,0.5327195166015625,0.2890696093749999,59.83,0.04,62.66,0.05,59.2,0.05,39813,-2554732,-2514919,819,16.96
691,SPY260710C00691000,SPY260710P00691000,4,595,1,20,0.5573774731445313,0.28516339843749994,58.6,0.04,62.11,0.05,54.64,0.05,1771,-263505,-261734,21,19.53
692,SPY260710C00692000,SPY260710P00692000,5,379,1,17,0.5502974658203126,0.28125718749999995,57.64,0.04,61.11,0.05,55.5,0.04,2271,-172138,-169867,18,19.77
