strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
50,NVDA260731C00050000,NVDA260731P00050000,11,4,10,2,10.500003437500002,5.500003124999999,142.6,0,146.1,0.01,141.81,0.01,549,-199,350,12,20.88
55,NVDA260731C00055000,NVDA260731P00055000,8,302,6,1,9.546879033203126,5.12500359375,137.5,0,140.9,0.01,136.83,0.01,368,-13876,-13508,7,17.64
60,NVDA260731C00060000,NVDA260731P00060000,3,116,1,3,9.117191801757812,4.7500040624999995,132.65,0,136,0.01,148.79,0.01,136,-5262,-5126,4,16.46
65,NVDA260731C00065000,NVDA260731P00065000,3,218,29,10,8.388676632080076,4.500004375,127.5,0,130.95,0.01,129.67,0.01,129,-9339,-9210,39,14.45
70,NVDA260731C00070000,NVDA260731P00070000,12,1236,83,3,7.996093754882812,4.12500484375,122.6,0,126.05,0.01,124.75,0.01,502,-51695,-51193,86,13.27
75,NVDA260731C00075000,NVDA260731P00075000,7,972,68,75,7.201172873535157,3.8750003125,117.15,0,121.05,0.01,120.07,0.01,261,-36183,-35922,143,10.79
80,NVDA260731C00080000,NVDA260731P00080000,7,524,23,100,6.9453138183593754,3.6250009375000003,112.6,0,115.9,0.01,114.74,0.01,269,-20122,-19853,123,10.62
85,NVDA260731C00085000,NVDA260731P00085000,9,904,10,314,6.542970571289063,3.3750015624999996,107.5,0,111.05,0.01,109.83,0.01,338,-33998,-33660,324,9.76
90,NVDA260731C00090000,NVDA260731P00090000,16,134,13,2,5.57812802734375,3.1875020312499998,101.7,0,105.95,0.01,105.38,0.01,464,-3888,-3424,15,6.66
95,NVDA260731C00095000,NVDA260731P00095000,15,318,18,68,5.386722016601562,3.0000025,96.85,0,101.05,0.01,101.07,0.01,469,-9934,-9465,86,6.86
100,NVDA260731C00100000,NVDA260731P00100000,21,8281,21,4897,5.435550080566405,2.750003125,92.6,0,96.05,0.01,96.17,0.01,778,-306703,-305925,4918,7.93
105,NVDA260731C00105000,NVDA260731P00105000,44,8537,38,2,5.01562873046875,2.56250359375,87.55,0,90.95,0.01,90.18,0.04,1571,-304844,-303273,40,7.08
110,NVDA260731C00110000,NVDA260731P00110000,66,9490,23,1,4.685551018066406,2.3750040624999995,82.55,0,85.95,0.01,85.41,0.01,2367,-340415,-338048,24,6.63
115,NVDA260731C00115000,NVDA260731P00115000,64,24900,3,394,4.388676389160156,2.1875045312499997,77.55,0,81,0.01,80.37,0.01,2346,-912583,-910237,397,6.31
120,NVDA260731C00120000,NVDA260731P00120000,54,2083,29,1,4.1015673730468745,2.0625048437499998,72.55,0,76.05,0.01,75.35,0.01,2128,-82078,-79950,30,6.36
125,NVDA260731C00125000,NVDA260731P00125000,67,1794,48,41,3.4121108447265627,1.875000625,66.65,0,71,0.01,70.45,0.01,1875,-50217,-48342,89,3.87
130,NVDA260731C00130000,NVDA260731P00130000,64,8119,26,15,3.3378922802734365,1.6875015625,62,0,66.1,0.01,65.43,0.01,2214,-280929,-278715,41,4.55
135,NVDA260731C00135000,NVDA260731P00135000,74,1371,33,287,2.9365260961914066,1.5625021874999998,56.65,0,61.1,0.01,60.62,0.01,2391,-44305,-41914,320,3.81
140,NVDA260731C00140000,NVDA260731P00140000,100,1550,16,106,2.9423854565429686,1.40625296875,52.6,0,55.9,0.01,55.17,0.01,4725,-73232,-68507,122,5.38
145,NVDA260731C00145000,NVDA260731P00145000,175,2149,54,246,0.500005,1.2500037499999999,47.75,0,48.55,0.01,49.58,0.02,0,-2,-2,300,0
150,NVDA260731C00150000,NVDA260731P00150000,90,5215,98,102,2.4404335864257813,1.125004375,42.65,0,45.9,0.01,45.3,0.01,5491,-318163,-312672,200,5.69
155,NVDA260731C00155000,NVDA260731P00155000,103,4658,235,280,2.2011763720703117,1.1015669921875002,37.75,0.01,40.85,0.02,39.44,0.01,8756,-395956,-387200,515,7.35
160,NVDA260731C00160000,NVDA260731P00160000,402,11705,417,655,1.4257841210937499,0.9531254687499999,33.3,0.01,33.55,0.02,35.62,0.01,14450,-420726,-406276,1072,2.24
165,NVDA260731C00165000,NVDA260731P00165000,304,3103,807,386,1.7685558447265624,0.8125018749999999,27.85,0.01,31.05,0.02,30.05,0.02,43895,-448052,-404157,1193,9.75
170,NVDA260731C00170000,NVDA260731P00170000,426,76107,693,1275,1.1904337353515624,0.7148466015625,22.75,0.02,24.6,0.03,23.83,0.03,47538,-8492816,-8445278,1968,5.56
172.5,NVDA260731C00172500,NVDA260731P00172500,135,1962,1692,918,0.91992267578125,0.6718782812500002,20.6,0.03,21.2,0.04,20.93,0.04,12036,-174921,-162885,2610,3.71
175,NVDA260731C00175000,NVDA260731P00175000,791,22207,311,1330,0.8564467480468749,0.6171913281250001,18.35,0.04,18.55,0.05,18.74,0.04,105403,-2959153,-2853750,1641,5.14
177.5,NVDA260731C00177500,NVDA260731P00177500,1487,3531,3113,1722,0.72851833984375,0.5820354296875,15.55,0.07,16.25,0.08,17,0.08,266205,-632125,-365920,4835,6.14
180,NVDA260731C00180000,NVDA260731P00180000,1682,20324,4544,15505,0.717776259765625,0.5390671093750001,13.45,0.11,13.7,0.12,13.62,0.11,600421,-7255025,-6654604,20049,11.74
182.5,NVDA260731C00182500,NVDA260731P00182500,1608,9529,3906,8865,0.5449264257812501,0.49414568359375005,10.7,0.17,11.15,0.18,11.03,0.18,756965,-4485768,-3728803,12771,12.8
185,NVDA260731C00185000,NVDA260731P00185000,2408,15607,5159,23695,0.5097705273437501,0.4580132324218751,8.55,0.3,8.65,0.31,8.61,0.3,2373499,-15383391,-13009892,28854,24.97
187.5,NVDA260731C00187500,NVDA260731P00187500,1201,11319,2627,41248,0.5014698291015626,0.42676354492187507,6.4,0.55,6.5,0.56,6.41,0.55,2394499,-22567309,-20172810,43875,48.43
190,NVDA260731C00190000,NVDA260731P00190000,5990,25239,10806,76365,0.46484910156250003,0.40454697021484376,4.4,1.04,4.5,1.05,4.43,1.04,20362301,-85797016,-65434715,87171,77.35
192.5,NVDA260731C00192500,NVDA260731P00192500,6173,12777,26529,45434,0.44824770507812495,0.393560751953125,2.86,1.9,2.89,1.93,2.88,1.91,27694454,-57322540,-29628086,71963,98.84
195,NVDA260731C00195000,NVDA260731P00195000,18863,25071,103915,55877,0.43555251953125,0.3842835009765625,1.65,3.2,1.68,3.25,1.67,3.22,79577112,-105766727,-26189615,159792,90.52
197.5,NVDA260731C00197500,NVDA260731P00197500,27407,8126,106054,7910,0.4282283740234375,0.38721315917968746,0.86,4.9,0.88,5.05,0.88,4.96,73589332,-21818766,51770566,113964,57.3
200,NVDA260731C00200000,NVDA260731P00200000,51751,12345,131580,2710,0.428716650390625,0.34570966796874997,0.42,6.95,0.43,7.05,0.43,7,55238528,-13176936,42061592,134290,21.63
202.5,NVDA260731C00202500,NVDA260731P00202500,23349,5598,62329,2917,0.42969320312500003,0.37500625,0.18,9.35,0.19,9.45,0.18,9.33,7898054,-1893585,6004469,65246,7.12
205,NVDA260731C00205000,NVDA260731P00205000,42262,19200,42836,3427,0.45117736328125,0.000010000000000000003,0.09,11.55,0.1,11.75,0.09,11.6,492,-223,269,46263,0
207.5,NVDA260731C00207500,NVDA260731P00207500,31192,6016,18697,3284,0.48242705078125003,0.52539537109375,0.05,13.9,0.06,14.45,0.06,14.15,2238523,-431744,1806779,21981,1.89
210,NVDA260731C00210000,NVDA260731P00210000,53183,7900,16354,1815,0.507817421875,0.5351608984375,0.03,16.7,0.04,16.9,0.04,16.28,1179359,-175186,1004173,18169,0.61
212.5,NVDA260731C00212500,NVDA260731P00212500,32635,1802,7712,3048,0.5468795312500001,0.6660189648437502,0.02,19.05,0.03,19.45,0.03,19.21,706584,-39015,667569,10760,0.69
215,NVDA260731C00215000,NVDA260731P00215000,89045,969,5488,1347,0.570316796875,0.7324245507812499,0.01,21.45,0.02,21.95,0.02,21.81,1062533,-11563,1050970,6835,0.41
217.5,NVDA260731C00217500,NVDA260731P00217500,14224,81,2833,3752,0.6250037500000001,1.12891060546875,0.01,23.75,0.02,24.95,0.01,24.95,713257,-4062,709195,6585,2.3
220,NVDA260731C00220000,NVDA260731P00220000,40880,99,2954,363,0.6093789062500001,1.0058643457031249,0,26,0.01,27.1,0.01,26.83,433785,-1051,432734,3317,0.45
222.5,NVDA260731C00222500,NVDA260731P00222500,75791,18,768,32,0.6562534375000001,1.1474652001953123,0,28.65,0.01,29.7,0.01,26.17,902721,-214,902507,800,0.56
225,NVDA260731C00225000,NVDA260731P00225000,26080,9,1436,4,0.6875031250000001,1.18359783203125,0,31.15,0.01,32.15,0.01,29.65,183688,-63,183625,1440,0.34
227.5,NVDA260731C00227500,NVDA260731P00227500,11249,0,300,4,0.7500025,1.3222690136718749,0,33.65,0.01,34.75,0.01,32.94,95916,0,95916,304,0.46
230,NVDA260731C00230000,NVDA260731P00230000,16559,30,444,26,0.7812521875,1.0078174609375,0,36.45,0.01,36.9,0.01,36.76,8776,-16,8760,470,0.02
232.5,NVDA260731C00232500,NVDA260731P00232500,1795,0,107,1,0.8437515624999999,1.421877890625,0,38.65,0.01,39.7,0.01,37.04,8271,0,8271,108,0.27
235,NVDA260731C00235000,NVDA260731P00235000,12201,5,311,10,0.87500125,1.486330693359375,0,41.15,0.01,42.2,0.01,41.69,42280,-17,42263,321,0.21
