strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
50,NVDA260731C00050000,NVDA260731P00050000,19,4,14,2,15.175781765136719,7.87500015625,145.2,0,147.95,0.01,144.46,0.01,1467,-309,1158,16,46.57
55,NVDA260731C00055000,NVDA260731P00055000,11,302,5,1,0.000010000000000000003,7.37500078125,140.3,0,141.65,0.01,141.71,0.01,5,-148,-143,6,0.09
60,NVDA260731C00060000,NVDA260731P00060000,25,116,8,4,9.734378916015626,6.87500140625,134.4,0,136.85,0.01,137.52,0.01,1602,-7435,-5833,12,27.86
65,NVDA260731C00065000,NVDA260731P00065000,49,218,14,10,9.882816323242189,6.500001875000001,129.95,0,132,0.01,132.67,0.01,3377,-15024,-11647,24,29.55
70,NVDA260731C00070000,NVDA260731P00070000,75,1236,11,3,9.632816479492188,6.0000025,124.9,0,127.1,0.01,127.52,0.01,5309,-87500,-82191,14,28.96
75,NVDA260731C00075000,NVDA260731P00075000,70,972,81,75,9.335941665039064,5.62500296875,119.25,0,122.2,0.01,121.24,0.01,5131,-71250,-66119,156,28.7
80,NVDA260731C00080000,NVDA260731P00080000,47,524,196,100,9.355472902832034,5.250003437499999,114.25,0,117.45,0.01,116.26,0.01,3688,-41112,-37424,296,29.99
85,NVDA260731C00085000,NVDA260731P00085000,51,904,124,314,9.328129169921876,4.875003906249999,109.3,0,112.75,0.01,111.94,0.01,4272,-75732,-71460,438,31.14
90,NVDA260731C00090000,NVDA260731P00090000,41,134,22,4,8.914066928710936,4.62500421875,104.35,0,107.85,0.01,108.45,0.01,3586,-11719,-8133,26,30.99
95,NVDA260731C00095000,NVDA260731P00095000,27,318,17,68,0.000010000000000000003,4.2500046875,99.45,0,101.5,0.01,102.75,0.01,0,-6,-6,85,0
100,NVDA260731C00100000,NVDA260731P00100000,32,8281,6,1,6.2734396582031255,4.000005,95.4,0,97,0.01,97.7,0.01,2238,-579164,-576926,7,18.8
105,NVDA260731C00105000,NVDA260731P00105000,55,8495,2,101,0.000010000000000000003,3.750000625,90.25,0,91.5,0.01,92.8,0.01,1,-109,-108,103,0
