strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
50,NVDA260724C00050000,NVDA260724P00050000,5,15,5,1,6.785157768554688,3.6250009375000003,153.7,0,158.85,0.01,158.8,0.01,350,-1051,-701,6,38.17
55,NVDA260724C00055000,NVDA260724P00055000,5,34,5,0,6.097658627929686,3.3750015624999996,148.5,0,153.6,0.01,150.39,0.03,339,-2307,-1968,5,33.64
60,NVDA260724C00060000,NVDA260724P00060000,1,1828,0,194,5.970705661621094,3.1250021875,143.75,0,148.85,0.01,146.88,0.01,70,-127274,-127204,194,33.15
65,NVDA260724C00065000,NVDA260724P00065000,4,85,1,21,5.5820342724609375,3.0000025,138.7,0,143.85,0.01,137.85,0.01,280,-5954,-5674,22,31.46
70,NVDA260724C00070000,NVDA260724P00070000,2,294,0,10,5.267581540527343,2.750003125,133.75,0,138.85,0.01,138.3,0.01,139,-20436,-20297,10,29.17
75,NVDA260724C00075000,NVDA260724P00075000,4,315,4,68,4.9550819311523435,2.6250034375,128.75,0,133.85,0.01,128.32,0.01,281,-22113,-21832,72,27.85
80,,NVDA260724P00080000,0,1699,0,1031,0,2.43750390625,0,0,0,0.01,0,0.01,0,-38229,-38229,1031,5.74
85,NVDA260724C00085000,NVDA260724P00085000,11,1257,3,1,4.296879628906249,2.3125042187499996,118.65,0,123.7,0.01,121.29,0.01,759,-86709,-85950,4,23.86
90,NVDA260724C00090000,NVDA260724P00090000,16,1990,20,200,3.9707031982421874,2.1250046874999997,113.5,0,118.65,0.01,112.17,0.01,1067,-132756,-131689,220,21.29
95,NVDA260724C00095000,NVDA260724P00095000,18,354,12,150,3.892578393554688,2.000005,108.75,0,113.85,0.01,104.33,0.01,1283,-25229,-23946,162,21.98
100,NVDA260724C00100000,NVDA260724P00100000,11,15640,10,2335,3.513673090820312,1.875000625,103.5,0,108.65,0.01,103.37,0.01,748,-1064065,-1063317,2345,19.19
105,NVDA260724C00105000,NVDA260724P00105000,19,11833,12,224,3.3828140429687497,1.75000125,98.7,0,103.7,0.01,99.91,0.01,1357,-845419,-844062,236,19.19
110,NVDA260724C00110000,NVDA260724P00110000,45,5838,12,268,3.2626971557617184,1.75000125,93.75,0,98.95,0.02,94.8,0.02,3597,-466602,-463005,280,20.97
115,NVDA260724C00115000,NVDA260724P00115000,56,1452,13,736,3.00781498046875,1.625001875,88.75,0,93.75,0.02,89.92,0.02,4473,-115972,-111499,749,19.37
120,NVDA260724C00120000,NVDA260724P00120000,51,1617,14,171,2.7910186474609375,1.4375028125,83.65,0,88.75,0.01,85.18,0.01,3973,-125957,-121984,185,17.24
125,NVDA260724C00125000,NVDA260724P00125000,41,15130,1,10,2.6337924780273436,1.3125034374999998,78.75,0,83.75,0.01,78.64,0.01,3320,-1225153,-1221833,11,16.73
130,NVDA260724C00130000,NVDA260724P00130000,50,2235,14,94,2.44531638671875,1.359378203125,73.8,0.01,78.65,0.02,72.13,0.01,4627,-206838,-202211,108,18.43
