strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
500,,SPY260723P00500000,0,385,0,10,0,2.1250046874999997,0,0,0,0.01,0,0.01,0,-5249,-5249,10,1.52
505,,SPY260723P00505000,0,193,0,0,0,2.1250046874999997,0,0,0,0.01,0,0.01,0,-3133,-3133,0,1.81
510,SPY260723C00510000,SPY260723P00510000,2,296,11,0,2.582034794921875,2.0625048437499998,227.01,0,227.48,0.01,227.5,0.01,66,-9747,-9681,11,4
520,,SPY260723P00520000,0,99,0,11,0,1.9375003125,0,0,0,0.01,0,0.02,0,-1427,-1427,11,1.46
525,,SPY260723P00525000,0,400,0,50,0,1.875000625,0,0,0,0.01,0,0.02,0,-5492,-5492,50,1.35
530,,SPY260723P00530000,0,248,0,28,0,1.8437507812499998,0,0,0,0.01,0,0.02,0,-3677,-3677,28,1.43
535,,SPY260723P00535000,0,90,0,42,0,1.8125009374999999,0,0,0,0.01,0,0.02,0,-1444,-1444,42,1.52
540,,SPY260723P00540000,0,7,0,7,0,1.75000125,0,0,0,0.01,0,0.01,0,-107,-107,7,1.4
545,,SPY260723P00545000,0,311,0,55,0,1.6875015625,0,0,0,0.01,0,0.01,0,-4486,-4486,55,1.27
550,,SPY260723P00550000,0,346,0,90,0,1.65625171875,0,0,0,0.01,0,0.01,0,-5433,-5433,90,1.36
555,,SPY260723P00555000,0,235,0,0,0,1.625001875,0,0,0,0.01,0,0.02,0,-4026,-4026,0,1.46
560,,SPY260723P00560000,0,290,0,291,0,1.5625021874999998,0,0,0,0.01,0,0.01,0,-4686,-4686,291,1.32
565,,SPY260723P00565000,0,79,0,79,0,1.5000025,0,0,0,0.01,0,0.01,0,-1195,-1195,79,1.19
570,,SPY260723P00570000,0,700,0,700,0,1.46875265625,0,0,0,0.01,0,0.01,0,-11637,-11637,700,1.28
575,,SPY260723P00575000,0,395,0,125,0,1.40625296875,0,0,0,0.01,0,0.01,0,-6106,-6106,125,1.14
580,,SPY260723P00580000,0,110,0,110,0,1.3750031249999999,0,0,0,0.01,0,0.01,0,-1880,-1880,110,1.23
585,,SPY260723P00585000,0,509,0,200,0,1.3125034374999998,0,0,0,0.01,0,0.01,0,-8027,-8027,200,1.08
590,,SPY260723P00590000,0,267,0,0,0,1.2812535937499998,0,0,0,0.01,0,0.02,0,-4687,-4687,0,1.18
595,,SPY260723P00595000,0,192,0,106,0,1.2500037499999999,0,0,0,0.01,0,0.02,0,-3766,-3766,106,1.28
600,,SPY260723P00600000,0,196,0,196,0,1.1875040625,0,0,0,0.01,0,0.02,0,-3527,-3527,196,1.12
605,,SPY260723P00605000,0,221,0,2,0,1.15625421875,0,0,0,0.01,0,0.01,0,-4480,-4480,2,1.23
