strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
355,QQQ260731C00355000,QQQ260731P00355000,200,16,400,6,4.282231209716796,2.50000375,323.09,0,326.37,0.01,350.44,0.02,2994,-240,2754,406,2.66
360,QQQ260731C00360000,QQQ260731P00360000,1,55,1,50,4.182621959228516,2.43750390625,317.9,0,321.34,0.01,356.44,0.03,14,-792,-778,51,2.49
365,,QQQ260731P00365000,0,23,0,13,0,2.3750040624999995,0,0,0,0.01,0,0.02,0,-18,-18,13,0.1
370,,QQQ260731P00370000,0,1,0,0,0,2.3750040624999995,0,0,0,0.01,0,0.03,0,-1,-1,0,0.12
375,,QQQ260731P00375000,0,26,0,25,0,2.3125042187499996,0,0,0,0.01,0,0.01,0,-22,-22,25,0.1
380,,QQQ260731P00380000,0,9,0,3,0,2.2500043749999996,0,0,0,0.01,0,0.01,0,-7,-7,3,0.09
385,QQQ260731C00385000,,1,0,0,0,3.7851567871093756,0,292.91,0,296.34,0,336.5,0,46,0,46,0,9.08
390,QQQ260731C00390000,QQQ260731P00390000,2,1516,2,1516,3.7285163037109372,2.1250046874999997,287.84,0,291.38,0.01,326.52,0.01,27,-20467,-20440,1518,2.07
400,QQQ260731C00400000,QQQ260731P00400000,6,596,2,2,3.5781260546875,2.0625048437499998,278.06,0,281.38,0.01,271.72,0.01,83,-8222,-8139,4,2.04
405,,QQQ260731P00405000,0,6,0,1,0,2.000005,0,0,0,0.01,0,0.04,0,-3,-3,1,0.06
410,,QQQ260731P00410000,0,12131,0,2,0,1.96875015625,0,0,0,0.01,0,0.01,0,-6977,-6977,2,0.06
415,,QQQ260731P00415000,0,7500,0,0,0,1.9375003125,0,0,0,0.01,0,0.01,0,-4561,-4561,0,0.06
420,QQQ260731C00420000,QQQ260731P00420000,1,433,1,1,3.2900408374023433,1.96875015625,258.07,0,261.39,0.02,296.62,0.01,15,-6607,-6592,2,2.1
425,,QQQ260731P00425000,0,4324,0,812,0,1.8125009374999999,0,0,0,0.01,0,0.01,0,-1829,-1829,812,0.04
430,,QQQ260731P00430000,0,6771,0,1,0,1.8125009374999999,0,0,0,0.01,0,0.01,0,-3879,-3879,1,0.05
435,,QQQ260731P00435000,0,341,0,173,0,1.75000125,0,0,0,0.01,0,0.01,0,-161,-161,173,0.04
440,,QQQ260731P00440000,0,17431,0,2,0,1.6875015625,0,0,0,0.01,0,0.01,0,-6666,-6666,2,0.03
445,,QQQ260731P00445000,0,27,0,1,0,1.65625171875,0,0,0,0.01,0,0.02,0,-11,-11,1,0.04
450,QQQ260731C00450000,QQQ260731P00450000,1,921,0,750,2.8657254919433597,1.71875140625,227.66,0,231.37,0.02,233.9,0.01,16,-14360,-14344,750,1.87
455,,QQQ260731P00455000,0,250,0,41,0,1.65625171875,0,0,0,0.02,0,0.03,0,-196,-196,41,0.07
460,QQQ260731C00460000,QQQ260731P00460000,4,2004,1,58,2.469730388183594,1.625001875,217.93,0,220.82,0.02,244.16,0.03,39,-19493,-19454,59,1.04
465,,QQQ260731P00465000,0,225,0,12,0,1.5781271093749998,0,0,0,0.02,0,0.03,0,-177,-177,12,0.07
470,QQQ260731C00470000,QQQ260731P00470000,4,140,1,20,2.349613500976562,1.5312523437499999,207.73,0,210.82,0.02,220.19,0.04,38,-1345,-1307,21,0.98
475,QQQ260731C00475000,QQQ260731P00475000,1,188,1,89,2.458011667480469,1.4375028125,202.72,0,206.17,0.01,251.66,0.01,12,-2312,-2300,90,1.25
480,QQQ260731C00480000,QQQ260731P00480000,0,219,1,124,2.4121133447265626,1.453127734375,197.81,0,201.21,0.02,231.25,0.03,0,-3139,-3139,125,1.45
485,QQQ260731C00485000,QQQ260731P00485000,1,342,1,97,2.4023477441406245,1.40625296875,192.94,0,196.35,0.02,219.24,0.02,16,-5434,-5418,98,1.58
490,QQQ260731C00490000,QQQ260731P00490000,12,4024,10,200,2.295902697753906,1.3125034374999998,188.09,0,191.23,0.01,175.4,0.01,158,-53122,-52964,210,1.25
495,QQQ260731C00495000,QQQ260731P00495000,1,2309,1,212,1.9394534277343751,1.3437532812499997,182.29,0,185.62,0.02,187.07,0.05,8,-17720,-17712,213,0.66
500,QQQ260731C00500000,QQQ260731P00500000,15,2591,10,113,1.9892578662109375,1.21875390625,178.14,0,180.8,0.01,169.12,0.01,123,-21223,-21100,123,0.69
505,QQQ260731C00505000,QQQ260731P00505000,4,545,2,1,2.1201218872070307,1.1875040625,172.88,0,176.25,0.01,163.16,0.01,55,-7517,-7462,3,1.19
510,QQQ260731C00510000,QQQ260731P00510000,22,285,4,147,2.1308640478515626,1.21875390625,168.16,0,171.47,0.02,171.42,0.01,427,-5526,-5099,151,1.7
515,QQQ260731C00515000,QQQ260731P00515000,13,1165,1,285,1.748048134765625,1.125004375,162.9,0,165.66,0.01,161.76,0.01,94,-8395,-8301,286,0.54
520,QQQ260731C00520000,QQQ260731P00520000,1,983,0,26,1.8154306103515623,1.09375453125,158.13,0,160.91,0.01,170.27,0.01,11,-10777,-10766,26,0.83
525,QQQ260731C00525000,QQQ260731P00525000,28,451,28,1,1.9453127734375002,1.109379453125,153.08,0,156.46,0.02,155.17,0.01,596,-9595,-8999,29,1.7
530,QQQ260731C00530000,QQQ260731P00530000,76,824,75,11,1.865235048828125,1.0625046875000002,147.89,0,151.39,0.02,159.51,0.03,1557,-16887,-15330,86,1.57
535,QQQ260731C00535000,QQQ260731P00535000,5,910,10,127,1.8310555322265623,1.0312548437500002,142.96,0,146.48,0.02,154.68,0.01,115,-20922,-20807,137,1.72
540,QQQ260731C00540000,QQQ260731P00540000,69,538,59,125,1.7607433837890625,0.98437515625,137.96,0,141.44,0.02,134.33,0.03,1565,-12202,-10637,184,1.63
545,QQQ260731C00545000,QQQ260731P00545000,8,401,2,11504,1.3789093554687497,0.98437515625,132.28,0.01,135.56,0.02,163.01,0.01,74,-3702,-3628,11506,0.57
550,QQQ260731C00550000,QQQ260731P00550000,174,956,2,14440,1.2988316308593748,0.9531254687499999,127.62,0.01,130.51,0.02,128.72,0.01,1509,-8293,-6784,14442,0.51
555,QQQ260731C00555000,QQQ260731P00555000,57,520,250,981,0.000010000000000000003,0.914063359375,123.03,0.01,125.12,0.02,120.8,0.01,0,0,0,1231,0
560,QQQ260731C00560000,QQQ260731P00560000,144,4725,40,66,1.491701760253906,0.8984385156249999,118.16,0.01,121.3,0.03,121.9,0.03,4250,-139461,-135211,106,1.85
565,QQQ260731C00565000,QQQ260731P00565000,30,939,2,12,0.500005,0.85937640625,112.46,0.01,115.23,0.03,118.5,0.02,1,-32,-31,14,0
570,QQQ260731C00570000,QQQ260731P00570000,7,2434,1,32,1.1787150439453122,0.8203142968749999,108,0.01,110.66,0.03,111.87,0.01,110,-38402,-38292,33,0.83
575,QQQ260731C00575000,QQQ260731P00575000,15,8100,10,12,1.0634812451171878,0.7812521875,102.63,0.01,105.52,0.03,96.75,0.01,183,-98907,-98724,22,0.59
580,QQQ260731C00580000,QQQ260731P00580000,22,2083,7,2,1.0166064794921876,0.7500025,97.46,0.01,100.52,0.03,100.48,0.01,296,-28068,-27772,9,0.62
585,QQQ260731C00585000,QQQ260731P00585000,22,1054,2,30,0.500005,0.710940390625,92.45,0.01,95.23,0.03,88.53,0.03,4,-193,-189,32,0.01
590,QQQ260731C00590000,QQQ260731P00590000,57,1275,1,100,0.99023447265625,0.6718782812500002,87.53,0.01,90.69,0.03,87.2,0.01,1254,-28044,-26790,101,0.96
595,QQQ260731C00595000,QQQ260731P00595000,22,1373,3,758,1.0991255981445316,0.648441015625,83.11,0.01,86.31,0.04,74.36,0.03,1128,-70419,-69291,761,2.35
600,QQQ260731C00600000,QQQ260731P00600000,131,4350,1,151,0.7304714453125,0.6132851171875001,78.18,0.01,80.35,0.04,82.09,0.03,1345,-44656,-43311,152,0.36
605,QQQ260731C00605000,QQQ260731P00605000,53,23363,1,449,0.000010000000000000003,0.57812921875,72.47,0.02,75.16,0.03,75.65,0.03,0,0,0,450,0
610,QQQ260731C00610000,QQQ260731P00610000,35,1678,10,179,0.9663089306640625,0.5390671093750001,68.19,0.02,71.51,0.03,49.75,0.03,2866,-137427,-134561,189,3.23
615,QQQ260731C00615000,QQQ260731P00615000,36,2004,2,847,0.9106454248046875,0.5195360546875,63.22,0.03,66.52,0.04,66.33,0.03,3612,-201084,-197472,849,3.76
616,QQQ260731C00616000,QQQ260731P00616000,4,711,2,10,0.6875031250000001,0.5039112109375,61.55,0.02,64.55,0.04,66.27,0.04,131,-23262,-23131,12,1.02
617,QQQ260731C00617000,QQQ260731P00617000,17,714,18,11,0.8842785009765625,0.50586431640625,61.2,0.03,64.5,0.04,66.39,0.04,1787,-75044,-73257,29,3.82
618,QQQ260731C00618000,QQQ260731P00618000,1,479,1,82,0.8728040063476561,0.500005,60.2,0.03,63.5,0.04,72.16,0.05,109,-52118,-52009,83,3.91
619,QQQ260731C00619000,QQQ260731P00619000,4,1237,3,18,0.86132951171875,0.49805189453125004,59.14,0.03,62.5,0.04,48.96,0.04,458,-141618,-141160,21,4.07
620,QQQ260731C00620000,QQQ260731P00620000,40,33536,5,520,0.8193377441406249,0.5039112109375,58.05,0.03,61.31,0.05,59.06,0.05,4396,-3685844,-3681448,525,3.81
621,QQQ260731C00621000,QQQ260731P00621000,5,232,4,68,0.6914093359375001,0.49609878906250005,57.26,0.04,59.73,0.05,68.55,0.04,318,-14740,-14422,72,1.97
622,QQQ260731C00622000,QQQ260731P00622000,8,374,4,83,0.6816438085937502,0.48828636718750007,56.26,0.04,58.73,0.05,68.44,0.06,525,-24521,-23996,87,2.01
623,QQQ260731C00623000,QQQ260731P00623000,2,835,1,68,0.8059101440429688,0.4804739453125,55.15,0.04,58.44,0.05,98,0.05,262,-109235,-108973,69,4.4
624,QQQ260731C00624000,QQQ260731P00624000,5,2369,2,924,0.6752962158203126,0.48242705078125003,54.04,0.04,56.79,0.06,50.76,0.06,399,-189163,-188764,926,2.42
625,QQQ260731C00625000,QQQ260731P00625000,218,7601,4,398,0.65820654296875,0.47461462890625,53.22,0.04,55.76,0.06,45.05,0.06,17292,-602912,-585620,402,2.35
626,QQQ260731C00626000,QQQ260731P00626000,9,822,1,89,0.6411168701171875,0.46680220703125,52.23,0.05,54.73,0.06,84.92,0.05,709,-64710,-64001,90,2.28
627,QQQ260731C00627000,QQQ260731P00627000,5,678,1,295,0.5478560839843751,0.45898978515625005,51.26,0.05,53.45,0.06,92.67,0.05,231,-31288,-31057,296,1.22
628,QQQ260731C00628000,QQQ260731P00628000,4,909,1,128,0.752932158203125,0.45117736328125,50.16,0.05,53.47,0.06,54.6,0.07,652,-148226,-147574,129,5.14
