strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,SPCX260731C00005000,SPCX260731P00005000,3,305,1,25,26.523439211425785,12.750002031250002,106.2,0,111.2,0.05,111.6,0.02,166,-16907,-16741,26,80.57
10,,SPCX260731P00010000,0,2,0,2,0,9.75000390625,0,0,0,0.05,0,0.01,0,-125,-125,2,45.1
15,SPCX260731C00015000,SPCX260731P00015000,0,21,0,17,15.523437797851562,8.062504960937499,96.4,0,101.1,0.05,100.35,0.01,0,-1470,-1470,17,61.12
20,,SPCX260731P00020000,0,7,0,4,0,6.87500140625,0,0,0,0.05,0,0.01,0,-374,-374,4,27.17
25,,SPCX260731P00025000,0,3,0,1,0,6.0000025,0,0,0,0.05,0,0.01,0,-146,-146,1,21.65
30,,SPCX260731P00030000,0,15,0,1,0,5.312503359374999,0,0,0,0.05,0,0.02,0,-673,-673,1,17.66
35,,SPCX260731P00035000,0,14,0,6,0,4.687504140625,0,0,0,0.05,0,0.05,0,-566,-566,6,14.03
40,,SPCX260731P00040000,0,3,0,2,0,4.187504765625,0,0,0,0.05,0,0.01,0,-112,-112,2,11.62
45,,SPCX260731P00045000,0,0,0,2,0,3.718750703125,0,0,0,0.05,0,0.01,0,0,0,2,9.41
50,SPCX260731C00050000,SPCX260731P00050000,43,51,0,5,6.066408666992187,3.3125017187499997,61.2,0,65.5,0.05,109.9,0.01,3468,-4113,-645,5,28
55,SPCX260731C00055000,SPCX260731P00055000,30,43,0,1,5.7812527734375,2.9531276171874996,56.3,0,61.1,0.05,86.75,0.01,2683,-3845,-1162,1,28.91
60,SPCX260731C00060000,SPCX260731P00060000,15,99,0,1,5.14062857421875,2.6093784765625,51.2,0,56.1,0.05,79.7,0.06,1408,-9291,-7883,1,26.92
65,SPCX260731C00065000,SPCX260731P00065000,17,65,15,11,4.591801135253906,2.2968792578125,46.2,0,51.1,0.05,68.65,0.01,1716,-6561,-4845,26,25.73
66,,SPCX260731P00066000,0,3061,0,1,0,2.2500043749999996,0,0,0,0.05,0,0.02,0,-87285,-87285,1,4.75
67,,SPCX260731P00067000,0,11,0,0,0,2.3593791015624994,0,0,0,0.05,0,0.05,0,-444,-444,0,7.05
68,,SPCX260731P00068000,0,106,0,0,0,2.2968792578125,0,0,0,0.05,0,0.04,0,-4293,-4293,0,6.89
69,,SPCX260731P00069000,0,219,0,1,0,2.2421918945312496,0,0,0,0.05,0,0.01,0,-9029,-9029,1,6.84
70,SPCX260731C00070000,SPCX260731P00070000,9,5208,8,5,4.082036147460938,2.0156299609375,41.2,0,46.1,0.05,45.61,0.01,999,-578239,-577240,13,25.06
71,,SPCX260731P00071000,0,11,0,0,0,1.953125234375,0,0,0,0.05,0,0.05,0,-306,-306,0,4.02
