strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,SPCX260710C00005000,SPCX260710P00005000,2,3,2,0,15.656250214843748,10.750003281250002,153.9,0,157.5,0.05,156.9,0.04,113,-170,-57,2,78.21
20,,SPCX260710P00020000,0,1,0,0,0,6.2500021875,0,0,0,0.05,0,0.15,0,-62,-62,0,40.76
25,,SPCX260710P00025000,0,1,0,0,0,5.5937530078124995,0,0,0,0.05,0,0.05,0,-60,-60,0,35.24
30,,SPCX260710P00030000,0,3,0,0,0,5.062503671875,0,0,0,0.05,0,0.03,0,-174,-174,0,30.66
50,,SPCX260710P00050000,0,27,0,1,0,3.5468761328125,0,0,0,0.05,0,0.15,0,-1284,-1284,1,17.65
55,,SPCX260710P00055000,0,2,0,0,0,3.281251796875,0,0,0,0.05,0,0.05,0,-92,-92,0,15.73
60,,SPCX260710P00060000,0,18,0,1,0,3.0156274609375,0,0,0,0.05,0,0.03,0,-779,-779,1,13.67
65,,SPCX260710P00065000,0,2,0,0,0,2.7812530468750003,0,0,0,0.05,0,0.07,0,-83,-83,0,12.05
70,,SPCX260710P00070000,0,192,0,1,0,2.56250359375,0,0,0,0.05,0,0.09,0,-7600,-7600,1,10.62
75,SPCX260710C00075000,SPCX260710P00075000,2,96,0,10,3.8066411083984377,2.3750040624999995,83.6,0,87.9,0.05,90.9,0.05,156,-7475,-7319,10,25.19
80,,SPCX260710P00080000,0,252,0,24,0,2.1875045312499997,0,0,0,0.05,0,0.01,0,-9541,-9541,24,8.67
85,,SPCX260710P00085000,0,831,0,2,0,2.0156299609375,0,0,0,0.05,0,0.04,0,-31065,-31065,2,7.89
90,,SPCX260710P00090000,0,1322,0,3,0,1.8437507812499998,0,0,0,0.05,0,0.09,0,-48178,-48178,3,7.03
95,SPCX260710C00095000,SPCX260710P00095000,2,1432,0,2,2.832034169921875,1.6875015625,63.8,0,68,0.05,70.9,0.03,183,-131025,-130842,2,21.65
100,SPCX260710C00100000,SPCX260710P00100000,9,671,1,6,2.599612875976563,1.5312523437499999,60.2,0,63,0.05,65.5,0.05,867,-64627,-63760,7,20.83
101,SPCX260710C00101000,SPCX260710P00101000,3,21,8,13,2.5546911132812498,1.5000025,58,0,62,0.05,64.51,0.1,292,-2045,-1753,21,20.67
102,SPCX260710C00102000,SPCX260710P00102000,1,24,9,1,1.7773448632812499,1.4765651171875,56.9,0,60.2,0.05,63.59,0.06,55,-1319,-1264,10,9.36
103,,SPCX260710P00103000,0,16,0,4,0,1.453127734375,0,0,0,0.05,0,0.08,0,-596,-596,4,5.66
