strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,,SPCX260710P00005000,0,3,0,0,0,9.75000390625,0,0,0,0.05,0,0.04,0,-169,-169,0,40.59
50,,SPCX260710P00050000,0,27,0,1,0,3.2343769140624996,0,0,0,0.05,0,0.15,0,-174,-174,1,1.55
55,,SPCX260710P00055000,0,2,0,0,0,2.9843775390625,0,0,0,0.05,0,0.05,0,-10,-10,0,1.15
60,,SPCX260710P00060000,0,18,0,1,0,2.750003125,0,0,0,0.05,0,0.05,0,-74,-74,1,0.84
65,,SPCX260710P00065000,0,2,0,0,0,2.5468786328124997,0,0,0,0.05,0,0.07,0,-7,-7,0,0.65
70,,SPCX260710P00070000,0,192,0,1,0,2.3437541406249993,0,0,0,0.05,0,0.09,0,-522,-522,1,0.47
75,SPCX260710C00075000,SPCX260710P00075000,2,96,0,51,4.355473305664061,2.156254609375,83.1,0,89.3,0.05,90.9,0.05,69,-3327,-3258,51,8.35
80,,SPCX260710P00080000,0,251,0,2,0,1.9921875390625,0,0,0,0.05,0,0.03,0,-471,-471,2,0.28
85,,SPCX260710P00085000,0,807,0,75,0,1.8281258593749998,0,0,0,0.05,0,0.05,0,-1249,-1249,75,0.21
90,,SPCX260710P00090000,0,1322,0,3,0,1.6796891015625,0,0,0,0.05,0,0.09,0,-1787,-1787,3,0.17
95,SPCX260710C00095000,SPCX260710P00095000,2,1424,0,54,3.2446307946777337,1.65625171875,63.3,0,69.4,0.1,70.9,0.07,82,-58347,-58265,54,7.43
100,SPCX260710C00100000,SPCX260710P00100000,9,734,4,144,2.6494174389648437,1.5078149609375,58,0,63.5,0.1,57.8,0.05,265,-21632,-21367,148,4.53
101,SPCX260710C00101000,SPCX260710P00101000,3,21,0,13,2.908205854492188,1.8359383203124997,57.1,0,63.3,0.5,51.49,0.1,171,-1200,-1029,13,10.03
102,SPCX260710C00102000,SPCX260710P00102000,1,23,0,1,2.679202520751953,1.8300789746093749,56,0,61.8,0.55,50.45,0.06,51,-1175,-1124,1,8.52
105,SPCX260710C00105000,SPCX260710P00105000,1,423,1,237,2.387699343261718,1.4375028125,53,0.05,58.4,0.1,54.26,0.09,32,-13620,-13588,238,4.56
107,,SPCX260710P00107000,0,7,0,1,0,1.3828155859374998,0,0.05,0,0.1,0,0.13,0,-28,-28,1,0.41
