strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
110,NVDA260720C00110000,NVDA260720P00110000,4,6,22,1,6.898438876953126,3.750000625,95.1,0,97,0.01,95.42,0.01,359,-539,-180,23,25.04
115,NVDA260720C00115000,,2,0,62,0,6.398439501953126,0,89.9,0,92.1,0,90.6,0,253,0,253,62,42.29
120,NVDA260720C00120000,,0,0,85,0,5.92187759765625,0,85,0,86.9,0,85.87,0,0,0,0,85,40.81
125,NVDA260720C00125000,NVDA260720P00125000,1,652,73,3,5.628909213867187,3.0000025,80.05,0,82,0.01,80.92,0.01,99,-64676,-64577,76,22.4
130,NVDA260720C00130000,NVDA260720P00130000,2,241,67,213,5.12500359375,2.750003125,75.4,0,76.45,0.01,76.02,0.01,200,-24109,-23909,280,20.62
135,NVDA260720C00135000,NVDA260720P00135000,2,184,73,182,4.67187916015625,2.50000375,70.15,0,71.55,0.01,71.22,0.01,203,-18661,-18458,255,19.04
140,NVDA260720C00140000,NVDA260720P00140000,13,178,65,100,4.353520183105467,2.3125042187499996,65.25,0,66.5,0.01,66.32,0.02,1422,-19475,-18053,165,19.09
145,,NVDA260720P00145000,0,2134,0,2,0,2.1250046874999997,0,0,0,0.01,0,0.01,0,-59539,-59539,2,3.1
150,NVDA260720C00150000,NVDA260720P00150000,2,998,32,50,4.168950101318359,1.9375003125,55.55,0,57.3,0.01,56.24,0.01,304,-151847,-151543,82,24.32
155,,NVDA260720P00155000,0,1375,0,10,0,1.75000125,0,0,0,0.01,0,0.01,0,-42734,-42734,10,2.85
160,NVDA260720C00160000,NVDA260720P00160000,19,1783,14,1367,3.0292993017578125,1.5625021874999998,45.05,0,46.65,0.01,46.28,0.01,2959,-277677,-274718,1381,18.72
165,NVDA260720C00165000,NVDA260720P00165000,20,1647,59,1836,3.05468986328125,1.3750031249999999,40.55,0,42.05,0.01,40.98,0.02,4154,-342087,-337933,1895,24.08
167.5,NVDA260720C00167500,NVDA260720P00167500,28,128,140,1,2.9365260961914066,1.3125034374999998,38.05,0,39.7,0.01,38.73,0.01,6458,-29523,-23065,141,25.65
170,NVDA260720C00170000,NVDA260720P00170000,63,344,221,7,2.530277111816406,1.1875040625,35.65,0,36.35,0.01,36.03,0.01,13756,-75114,-61358,228,21.25
172.5,NVDA260720C00172500,NVDA260720P00172500,19,231,259,383,2.425785185546875,1.125004375,33.25,0,33.9,0.01,33.49,0.02,4724,-57438,-52714,642,23.11
175,NVDA260720C00175000,NVDA260720P00175000,10,815,378,1,2.2998089379882813,1.0312548437500002,30.75,0,31.5,0.01,31.2,0.01,2774,-226111,-223337,379,24.19
177.5,NVDA260720C00177500,NVDA260720P00177500,47,833,355,2,2.381839982910156,0.937500625,28.65,0,29.5,0.01,29.32,0.01,16262,-288219,-271957,357,30.06
180,NVDA260720C00180000,NVDA260720P00180000,63,2045,134,45,1.9296878515625,0.87500125,25.5,0,26.55,0.01,25.85,0.01,21318,-692002,-670684,179,24.84
182.5,NVDA260720C00182500,NVDA260720P00182500,72,2712,27,1118,1.8291024169921872,0.7812521875,23.1,0,24.15,0.01,23.06,0.01,28612,-1077701,-1049089,1145,27.15
185,NVDA260720C00185000,NVDA260720P00185000,83,3091,107,1199,1.68359533203125,0.6875031250000001,20.6,0,21.7,0.01,20.94,0.01,38305,-1426508,-1388203,1306,28.64
187.5,NVDA260720C00187500,NVDA260720P00187500,131,2424,116,3093,1.4775416748046877,0.6250037500000001,18.3,0,18.8,0.01,18.84,0.01,70300,-1300823,-1230523,3209,29.53
190,NVDA260720C00190000,NVDA260720P00190000,419,8284,60,6442,1.4067412475585939,0.5312546875,16.1,0,16.4,0.01,16.15,0.01,286954,-5673328,-5386374,6502,34.74
192.5,NVDA260720C00192500,NVDA260720P00192500,343,3006,9,3795,1.2504920288085937,0.507817421875,13.3,0.01,14.25,0.02,14,0.01,304526,-2668820,-2364294,3804,40.86
195,NVDA260720C00195000,NVDA260720P00195000,2141,7496,6092,4287,1.0800827246093752,0.4335994140625,11.1,0.01,11.45,0.02,11.35,0.01,2484910,-8700087,-6215177,10379,45.98
197.5,NVDA260720C00197500,NVDA260720P00197500,896,5120,174,6641,0.8881847119140623,0.335944140625,8.25,0.01,9.2,0.02,8.76,0.01,1425397,-8145126,-6719729,6815,50.97
200,NVDA260720C00200000,NVDA260720P00200000,2875,11416,6190,21261,0.7055693505859376,0.26758544921875,5.9,0.03,6.55,0.04,6.25,0.03,6970306,-27677571,-20707265,27451,61.75
202.5,NVDA260720C00202500,NVDA260720P00202500,11669,6573,6738,69867,0.5141650146484374,0.18262536132812499,3.5,0.07,3.75,0.08,3.58,0.08,49975971,-28150832,21825139,76605,78.1
205,NVDA260720C00205000,NVDA260720P00205000,11177,4712,59843,88410,0.33008482421874996,0.09620044433593751,1.46,0.34,1.48,0.35,1.46,0.34,100022930,-42167670,57855260,148253,99.84
207.5,NVDA260720C00207500,NVDA260720P00207500,10699,3850,191417,19390,0.2461012890625,0.000010000000000000003,0.26,1.59,0.27,1.63,0.26,1.62,33247660,-11964061,21283599,210807,20.02
210,NVDA260720C00210000,NVDA260720P00210000,20810,7293,152997,1595,0.2617261328125,0.000010000000000000003,0.04,3.85,0.05,4.1,0.04,3.85,748623,-262360,486263,154592,0.25
212.5,NVDA260720C00212500,NVDA260720P00212500,12701,610,37163,447,0.31641308593749995,0.000010000000000000003,0.01,6.4,0.02,6.6,0.01,6.6,12545,-602,11943,37610,0.01
215,NVDA260720C00215000,NVDA260720P00215000,15983,1045,15724,294,0.367193828125,0.000010000000000000003,0,8.15,0.01,9.2,0.01,9,599,-39,560,16018,0
217.5,NVDA260720C00217500,NVDA260720P00217500,4720,15,1641,63,0.445318046875,0.000010000000000000003,0,11.35,0.01,11.6,0.01,11.7,62,0,62,1704,0
220,NVDA260720C00220000,NVDA260720P00220000,10601,4,1017,15,0.523442265625,0.000010000000000000003,0,13.4,0.01,14.2,0.01,14.32,64,0,64,1032,0
222.5,NVDA260720C00222500,NVDA260720P00222500,1986,0,163,45,0.5625043750000001,0.000010000000000000003,0,16.15,0.01,16.7,0.01,17.59,1,0,1,208,0
