strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
5,,SPCX260724P00005000,0,19,0,20,0,10.062503710937502,0,0,0,0.05,0,0.04,0,-1191,-1191,20,66.06
15,,SPCX260724P00015000,0,2,0,1,0,6.4687519140625005,0,0,0,0.05,0,0.15,0,-127,-127,1,43.16
25,,SPCX260724P00025000,0,2,0,0,0,4.875003906249999,0,0,0,0.05,0,0.2,0,-116,-116,0,29.59
30,SPCX260724C00030000,SPCX260724P00030000,1,20,1,20,8.107426807861328,4.343754570312499,89.5,0,94.4,0.05,128.99,0.02,78,-1567,-1489,21,51.06
40,,SPCX260724P00040000,0,1,0,0,0,3.468751328125,0,0,0,0.05,0,0.15,0,-49,-49,0,17.84
45,,SPCX260724P00045000,0,5,0,0,0,3.1250021875,0,0,0,0.05,0,0.07,0,-234,-234,0,15.33
50,SPCX260724C00050000,SPCX260724P00050000,52,73,1,6,5.0976598779296864,2.81250296875,69.9,0,74.1,0.05,107.35,0.04,4506,-6326,-1820,7,35.88
55,SPCX260724C00055000,SPCX260724P00055000,30,52,0,11,2.3125042187499996,2.5312536718749996,64.9,0,70.7,0.05,86.75,0.05,1105,-1916,-811,11,9.34
60,SPCX260724C00060000,SPCX260724P00060000,15,139,0,1,5.110355174560546,2.281254296875,59.7,0,65.6,0.05,79.7,0.01,1619,-15000,-13381,1,41.75
65,SPCX260724C00065000,SPCX260724P00065000,15,30,0,1,4.686527579345704,2.031254921875,54.7,0,60.7,0.05,68.65,0.05,1742,-3484,-1742,1,40.83
70,SPCX260724C00070000,SPCX260724P00070000,7,129,8,9,2.7792999267578127,1.8125009374999999,50.9,0,55.7,0.05,55.05,0.05,588,-10838,-10250,17,20.19
75,SPCX260724C00075000,SPCX260724P00075000,75,1485,6,1,2.572269194335937,1.609376953125,47.5,0,49.3,0.05,47.13,0.05,7051,-139615,-132564,7,20.58
80,SPCX260724C00080000,SPCX260724P00080000,10,2747,7,57,1.7968760156249999,1.4140654296875002,40.5,0,45.4,0.05,45.25,0.04,693,-190465,-189772,64,11.65
85,SPCX260724C00085000,SPCX260724P00085000,0,1652,2,219,1.3671906640625,1.2343788281249999,35.6,0,40.1,0.05,38.25,0.03,0,-94349,-94349,221,7.78
90,SPCX260724C00090000,SPCX260724P00090000,3,5079,1,283,1.685548447265625,1.2109414453124998,31.9,0.05,33.3,0.1,31.77,0.05,419,-710171,-709752,284,21.2
95,SPCX260724C00095000,SPCX260724P00095000,84,1561,50,720,1.2089883300781248,1.0234423828125,27.4,0.05,28.6,0.1,30.51,0.07,11017,-204727,-193710,770,15.33
100,SPCX260724C00100000,SPCX260724P00100000,263,3608,40,2370,1.0449266503906252,0.914063359375,22.4,0.1,23.7,0.15,22.21,0.11,49845,-683800,-633955,2410,19.43
101,,SPCX260724P00101000,0,1379,0,347,0,0.90429783203125,0,0.1,0,0.2,0,0.2,0,-251374,-251374,347,17.26
102,SPCX260724C00102000,SPCX260724P00102000,1,130,4,108,1.115238798828125,0.8906260937499999,20.4,0.15,22.2,0.2,20.76,0.25,259,-33735,-33476,112,27.25
103,SPCX260724C00103000,SPCX260724P00103000,60,115,60,250,1.0146533642578124,0.851563984375,19.4,0.15,21,0.2,21.97,0.22,15747,-30182,-14435,310,25.64
104,,SPCX260724P00104000,0,345,0,429,0,0.8535170898437501,0,0.2,0,0.25,0,0.22,0,-89083,-89083,429,23.07
105,SPCX260724C00105000,SPCX260724P00105000,236,1601,123,826,0.86914193359375,0.8476577734374999,17.6,0.25,18.6,0.3,18.09,0.29,71594,-485688,-414094,949,27.26
106,SPCX260724C00106000,SPCX260724P00106000,1,167,3,198,0.9765627343750001,0.8212908496093749,16.8,0.25,18,0.35,16.99,0.3,370,-61750,-61380,201,34.8
107,SPCX260724C00107000,SPCX260724P00107000,1,176,14,463,0.8388687988281249,0.8203142968749999,15.5,0.35,16.9,0.4,16.17,0.36,385,-67712,-67327,477,33.41
108,SPCX260724C00108000,SPCX260724P00108000,67,302,18,508,0.8818371191406249,0.8251970605468748,14.5,0.45,16.3,0.5,15.3,0.45,30225,-136237,-106012,526,40.31
109,SPCX260724C00109000,SPCX260724P00109000,41,153,1,647,0.773439765625,0.7905294384765625,13.7,0.45,14.8,0.55,15.51,0.57,19544,-72932,-53388,648,39.02
110,SPCX260724C00110000,SPCX260724P00110000,248,3934,212,4402,0.84179845703125,0.7939473730468749,13,0.6,14.1,0.65,13.45,0.62,138195,-2192180,-2053985,4614,47.71
111,SPCX260724C00111000,SPCX260724P00111000,2,287,77,862,0.8559584716796875,0.772463212890625,12.2,0.65,13.3,0.75,12.52,0.7,1244,-178526,-177282,939,53.02
112,SPCX260724C00112000,SPCX260724P00112000,104,542,169,987,0.86132951171875,0.7788108056640625,11.4,0.85,12.5,0.9,11.8,0.85,71744,-373899,-302155,1156,59.22
113,SPCX260724C00113000,SPCX260724P00113000,14,880,83,738,0.88476677734375,0.76367423828125,10.9,0.95,11.6,1.05,10.72,1.05,10587,-665492,-654905,821,65.25
114,SPCX260724C00114000,SPCX260724P00114000,40,381,30,1125,0.8637708935546875,0.7695335546875001,10.1,1.2,10.7,1.25,9.93,1.29,32952,-313871,-280919,1155,70.43
115,SPCX260724C00115000,SPCX260724P00115000,176,6281,157,6784,0.86132951171875,0.7617211328125001,9.5,1.4,9.8,1.45,9.56,1.45,156758,-5594310,-5437552,6941,75.67
116,SPCX260724C00116000,SPCX260724P00116000,2,1787,11,979,0.8212908496093749,0.7592797509765626,8.5,1.65,9,1.7,8.75,1.71,1934,-1727601,-1725667,990,79.98
117,SPCX260724C00117000,SPCX260724P00117000,12,4561,17,1318,0.8598646826171875,0.7612328564453126,8,1.95,8.5,2,7.8,1.95,12119,-4606148,-4594029,1335,85.69
118,SPCX260724C00118000,SPCX260724P00118000,16,1032,88,1409,0.8115253222656249,0.7460962890625,7.1,2.2,7.6,2.25,7.1,2.25,17502,-1128889,-1111387,1497,89.18
