strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
355,,QQQ260724P00355000,0,74,0,52,0,1.875000625,0,0,0,0.01,0,0.01,0,-593,-593,52,1.36
360,,QQQ260724P00360000,0,3,0,1,0,1.8125009374999999,0,0,0,0.01,0,0.02,0,-21,-21,1,1.15
375,,QQQ260724P00375000,0,100,0,100,0,1.8125009374999999,0,0,0,0.02,0,0.01,0,-1018,-1018,100,1.67
380,,QQQ260724P00380000,0,2,0,0,0,1.78125109375,0,0,0,0.02,0,0.03,0,-20,-20,0,1.64
385,,QQQ260724P00385000,0,30,0,33,0,1.734376328125,0,0,0,0.02,0,0.01,0,-285,-285,33,1.5
390,,QQQ260724P00390000,0,1,0,1,0,1.703126484375,0,0,0,0.02,0,0.02,0,-9,-9,1,1.46
395,,QQQ260724P00395000,0,4,0,0,0,1.65625171875,0,0,0,0.02,0,0.02,0,-35,-35,0,1.32
400,QQQ260724C00400000,QQQ260724P00400000,3,2,1,2,2.6250034375,1.5625021874999998,306.95,0,310.16,0.01,296.13,0.02,115,-77,38,3,7.27
405,,QQQ260724P00405000,0,352,0,18,0,1.5937520312499998,0,0,0,0.02,0,0.01,0,-3054,-3054,18,1.25
410,,QQQ260724P00410000,0,163,0,169,0,1.5625021874999998,0,0,0,0.02,0,0.01,0,-1403,-1403,169,1.22
415,,QQQ260724P00415000,0,279,0,285,0,1.46875265625,0,0,0,0.01,0,0.01,0,-1689,-1689,285,0.81
420,,QQQ260724P00420000,0,102,0,102,0,1.5000025,0,0,0,0.02,0,0.02,0,-862,-862,102,1.15
425,,QQQ260724P00425000,0,5,0,0,0,1.46875265625,0,0,0,0.02,0,0.01,0,-42,-42,0,1.11
430,,QQQ260724P00430000,0,1001,0,1001,0,1.3750031249999999,0,0,0,0.01,0,0.02,0,-5682,-5682,1001,0.71
435,,QQQ260724P00435000,0,119,0,12,0,1.3437532812499997,0,0,0,0.01,0,0.01,0,-659,-659,12,0.67
440,,QQQ260724P00440000,0,100,0,0,0,1.3750031249999999,0,0,0,0.02,0,0.03,0,-806,-806,0,1
445,,QQQ260724P00445000,0,7,0,3,0,1.3437532812499997,0,0,0,0.02,0,0.02,0,-56,-56,3,0.97
450,QQQ260724C00450000,QQQ260724P00450000,2,14010,1,25,2.1967818518066404,1.3125034374999998,257.19,0,260.3,0.02,250.94,0.01,92,-642456,-642364,26,7.29
460,,QQQ260724P00460000,0,1,0,0,0,1.2500037499999999,0,0,0,0.02,0,0.02,0,-8,-8,0,0.85
465,,QQQ260724P00465000,0,1,0,0,0,1.21875390625,0,0,0,0.02,0,0.06,0,-7,-7,0,0.81
475,,QQQ260724P00475000,0,1,0,0,0,1.15625421875,0,0,0,0.02,0,0.12,0,-7,-7,0,0.73
480,QQQ260724C00480000,QQQ260724P00480000,0,1494,1,7,1.8935552197265624,1.140629296875,226.98,0,230.31,0.02,231.75,0.03,0,-70579,-70579,8,6.5
485,QQQ260724C00485000,QQQ260724P00485000,43,2710,0,66,1.9321292456054686,1.109379453125,222.21,0,225.73,0.02,234.98,0.02,2311,-145651,-143340,66,7.41
490,,QQQ260724P00490000,0,126,0,34,0,1.109379453125,0,0,0,0.03,0,0.02,0,-1171,-1171,34,0.93
495,,QQQ260724P00495000,0,116,0,2,0,1.0781296093750001,0,0,0,0.03,0,0.03,0,-1055,-1055,2,0.89
500,QQQ260724C00500000,QQQ260724P00500000,3,1501,2,20,1.7709972387695312,1.0546922265625,207.21,0,210.5,0.03,214.91,0.02,170,-85117,-84947,22,7.26
505,,QQQ260724P00505000,0,248,0,241,0,1.0312548437500002,0,0,0,0.03,0,0.04,0,-2442,-2442,241,0.92
510,QQQ260724C00510000,QQQ260724P00510000,1,418,1,391,1.6357440087890622,0.9960937890625,197,0,200.3,0.03,220.68,0.05,54,-22656,-22602,392,6.47
515,QQQ260724C00515000,QQQ260724P00515000,1,266,1,201,1.6499040942382814,0.9687503125,192.22,0,195.57,0.03,199.06,0.03,61,-16185,-16124,202,7.22
520,QQQ260724C00520000,QQQ260724P00520000,20,590,1,7,1.6069355590820313,0.945313046875,187.22,0,190.57,0.03,210.69,0.02,1253,-36954,-35701,8,7.25
525,QQQ260724C00525000,QQQ260724P00525000,0,488,0,3,2.548709682922363,0.914063359375,191.43,0,195.06,0.03,189.7,0.02,0,-80529,-80529,3,25.9
530,QQQ260724C00530000,QQQ260724P00530000,77,218,1,2,1.470705771484375,0.8906260937499999,177.01,0,180.3,0.03,173.97,0.02,4608,-13046,-8438,3,6.41
535,,QQQ260724P00535000,0,560,0,2,0,0.8828136718749999,0,0.01,0,0.03,0,0.02,0,-6743,-6743,2,0.96
540,QQQ260724C00540000,QQQ260724P00540000,16,3100,1,86,1.44140904296875,0.85937640625,167.24,0.01,170.58,0.03,158.6,0.04,1165,-225757,-224592,87,7.6
545,QQQ260724C00545000,QQQ260724P00545000,2,277,2,2,1.5151391430664063,0.8281267187499999,163.85,0.01,165.35,0.03,175.93,0.02,182,-25147,-24965,4,9.64
550,QQQ260724C00550000,QQQ260724P00550000,167,536,166,25,1.3586457849121092,0.804689453125,157.23,0.01,160.59,0.03,138.15,0.03,12930,-41501,-28571,191,7.59
555,QQQ260724C00555000,QQQ260724P00555000,0,254,250,1,1.3176303649902343,0.773439765625,152.23,0.01,155.59,0.03,146.8,0.02,0,-20166,-20166,251,7.53
560,QQQ260724C00560000,QQQ260724P00560000,120,469,42,4,1.2785680603027343,0.7500025,147.25,0.01,150.59,0.03,141.9,0.02,9973,-38977,-29004,46,7.64
565,QQQ260724C00565000,QQQ260724P00565000,1,532,1,4,1.2387733374023435,0.7382838671874999,142.25,0.01,145.6,0.04,136.2,0.02,89,-47435,-47346,5,7.99
570,QQQ260724C00570000,QQQ260724P00570000,17,448,5,15,1.1804240197753906,0.710940390625,137.25,0.01,140.39,0.04,138.46,0.03,1516,-39963,-38447,20,7.65
575,QQQ260724C00575000,QQQ260724P00575000,4,406,1,12,1.1589397521972655,0.6953155468750001,132.26,0.02,135.6,0.04,139.22,0.02,397,-40299,-39902,13,8.34
580,QQQ260724C00580000,QQQ260724P00580000,6,854,1,3,1.0512742749023438,0.6679720703125002,126.86,0.02,130.22,0.04,115.02,0.04,530,-75486,-74956,4,6.89
585,QQQ260724C00585000,QQQ260724P00585000,11,4370,10,4,1.074955797119141,0.6523472265625001,122.26,0.02,125.55,0.05,139,0.04,1216,-483225,-482009,14,8.66
590,QQQ260724C00590000,QQQ260724P00590000,25,1581,1,23,1.0078174609375,0.632816171875,117.06,0.03,120.4,0.05,114.01,0.03,2773,-175337,-172564,24,8.25
595,QQQ260724C00595000,QQQ260724P00595000,18,1527,22,1,0.9665530688476562,0.6054726953125001,112.07,0.03,115.36,0.05,106,0.05,2091,-177401,-175310,23,8.28
600,QQQ260724C00600000,QQQ260724P00600000,42,1561,12,16,0.9333502758789063,0.5937540625000001,107.08,0.04,110.42,0.06,95.36,0.06,5445,-202362,-196917,28,8.97
605,QQQ260724C00605000,QQQ260724P00605000,24,1566,20,8,0.9211433666992188,0.5664105859375,102.3,0.04,105.57,0.06,97,0.06,3533,-230522,-226989,28,9.93
610,QQQ260724C00610000,QQQ260724P00610000,36,848,21,6,0.858399853515625,0.5546919531250001,97.09,0.06,100.44,0.07,98.41,0.07,5543,-130578,-125035,27,9.86
615,QQQ260724C00615000,QQQ260724P00615000,35,21232,8,31,0.8598646826171875,0.532231240234375,92.32,0.06,95.83,0.08,85.41,0.07,6472,-3925797,-3919325,39,11.67
620,QQQ260724C00620000,QQQ260724P00620000,33,3284,1,30,0.7597680273437502,0.5039112109375,86.93,0.06,90.29,0.08,88.63,0.08,5588,-556092,-550504,31,9.7
625,QQQ260724C00625000,QQQ260724P00625000,171,2733,2,35,0.7602563037109377,0.49805189453125004,82.33,0.08,85.48,0.1,84.11,0.1,37009,-591499,-554490,37,12.34
