strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
110,NVDA260708C00110000,NVDA260708P00110000,41,47,28,30,5.289065888671875,3.50000125,85.95,0,89.85,0.01,87.88,0.01,2779,-3186,-407,58,15.59
115,NVDA260708C00115000,NVDA260708P00115000,40,3,19,1,4.851566435546873,3.2500018749999997,81.1,0,84.65,0.01,82.97,0.03,2698,-202,2496,20,14.3
120,NVDA260708C00120000,NVDA260708P00120000,48,2,22,2,6.1679710400390615,3.0000025,76.1,0,78.95,0.01,76.47,0.01,5236,-218,5018,24,26.17
125,NVDA260708C00125000,NVDA260708P00125000,25,124,55,20,5.250003437499999,2.750003125,71.25,0,73.5,0.01,71.52,0.01,2557,-12683,-10126,75,21.42
130,NVDA260708C00130000,NVDA260708P00130000,82,610,94,1,4.683597895507813,2.56250359375,65.95,0,68.35,0.01,66.61,0.01,8483,-63102,-54619,95,19.62
135,NVDA260708C00135000,NVDA260708P00135000,81,331,109,7,4.2636765454101555,2.3125042187499996,61.05,0,63.3,0.01,61.31,0.02,8632,-35275,-26643,116,18.34
140,NVDA260708C00140000,NVDA260708P00140000,56,346,100,10,3.7929692675781252,2.1250046874999997,55.55,0,58.2,0.01,56.84,0.01,6138,-37927,-31789,110,16.98
145,NVDA260708C00145000,NVDA260708P00145000,92,2720,90,8,0.000010000000000000003,1.9375003125,51.8,0,52,0.01,51.9,0.01,0,-5,-5,98,0
150,NVDA260708C00150000,NVDA260708P00150000,149,3027,60,551,0.000010000000000000003,1.75000125,46.45,0,47,0.01,46.42,0.01,0,-6,-6,611,0
155,NVDA260708C00155000,NVDA260708P00155000,102,8828,29,1,2.9355495361328128,1.5312523437499999,41.45,0,43.3,0.01,41.7,0.01,15882,-1374571,-1358689,30,18.2
160,NVDA260708C00160000,NVDA260708P00160000,61,4767,35,4,0.000010000000000000003,1.3437532812499997,35.85,0,37.25,0.01,36.49,0.01,0,-6,-6,39,0
165,NVDA260708C00165000,NVDA260708P00165000,25,8527,32,17,1.4921900390624998,1.1875040625,30.9,0,32.7,0.01,31.59,0.01,2225,-758757,-756532,49,6.24
170,NVDA260708C00170000,NVDA260708P00170000,73,4346,27,596,2.1093797265624996,0.98437515625,25.75,0,28.45,0.01,27.1,0.01,20267,-1206552,-1186285,623,22.48
172.5,NVDA260708C00172500,NVDA260708P00172500,25,668,8,102,2.1269578076171873,0.9062509375,23.9,0,26.25,0.01,24.92,0.01,8715,-232870,-224155,110,27.67
175,NVDA260708C00175000,NVDA260708P00175000,56,2967,61,496,0.000010000000000000003,0.8125018749999999,21.1,0,22.3,0.01,22.93,0.01,0,-7,-7,557,0
177.5,NVDA260708C00177500,NVDA260708P00177500,113,3980,3,280,1.482424462890625,0.7187528125,18.25,0,20.7,0.01,20.5,0.01,40976,-1443227,-1402251,283,20.89
180,NVDA260708C00180000,NVDA260708P00180000,309,6618,18,26,1.3935577197265623,0.64062859375,16.4,0,18.3,0.01,17.08,0.01,142158,-3044670,-2902512,44,24.49
